time_space,trajectory
0.0015,(0.9126943273722736-0.0593341269962804j)
0.0015400000000000001,(0.5710313068598278-0.05850177508263702j)
0.00158,(0.9016870464565718+0.05187572693058641j)
0.0016200000000000001,(0.8852475255280537-0.07746821449497723j)
0.00166,(0.5798063724133787-0.017770293556852612j)
0.0017000000000000001,(0.9259839037197193+0.049106808914802805j)
0.00174,(0.8519916701210717-0.0883505460959505j)
0.0017800000000000001,(0.5989874269637694+0.018913138591068163j)
0.00182,(0.9456513987896256+0.043296144512576976j)
0.00186,(0.8130894250266545-0.08924686995046617j)
0.0019,(0.6243459171857769+0.050239700948367494j)
0.00194,(0.958908246790129+0.03401467254106642j)
0.00198,(0.7729065725176489-0.07857454905244604j)
0.00202,(0.654660122320764+0.07426756123487392j)
0.00206,(0.9660976347087605+0.021562690895839853j)
0.0021000000000000003,(0.7373158816078943-0.05626487443133299j)
0.00214,(0.6867972799699806+0.09070043781540527j)
0.00218,(0.9651535779949223+0.005941503159224764j)
0.00222,(0.7107918400689378-0.025927460173510226j)
0.00226,(0.71865693275281+0.10120335126736948j)
0.0023,(0.9553898422799836-0.011285482521058989j)
0.00234,(0.6975053924258205+0.00811051437794301j)
0.00238,(0.7507456529767556+0.10600521029727161j)
0.0024200000000000003,(0.9402214134427122-0.02861775942292963j)
0.0024600000000000004,(0.7013316994828367+0.04113113861364189j)
0.0025,(0.7836191892634834+0.10503720109507575j)
0.00254,(0.9225796160163889-0.04383826070132879j)
0.00258,(0.7220136711593812+0.0678370044150513j)
0.00262,(0.8168285792051849+0.09953051964930303j)
0.00266,(0.9012656220436237-0.05464312184624645j)
0.0027,(0.7534233245597046+0.08342879230412684j)
0.0027400000000000002,(0.8492002589919707+0.09064584632911833j)
0.0027800000000000004,(0.8743497694046778-0.05751202054212934j)
0.0028200000000000005,(0.7867680879718836+0.0871852659246812j)
0.00286,(0.8775061606202739+0.0778317985711202j)
0.0029000000000000002,(0.8436737231979932-0.051100167910539j)
0.00294,(0.8164577192905569+0.0804184779859565j)
0.00298,(0.898643235395688+0.061357670092388274j)
0.00302,(0.8126277012342403-0.03525390914248603j)
0.0030600000000000002,(0.8389973736963353+0.06528107043791456j)
0.0031000000000000003,(0.9128931739447436+0.041453677898781356j)
0.0031400000000000004,(0.7870369426472991-0.011313948135628549j)
0.00318,(0.8541990517658614+0.046072525961153396j)
0.00322,(0.9210588954690403+0.018166589021500323j)
0.00326,(0.7717181565430503+0.01748037753111476j)
0.0033,(0.8630610732180531+0.02673325646851436j)
0.00334,(0.9226244164412792-0.007713666820891112j)
0.00338,(0.7694547316574321+0.04669917989156011j)
0.0034200000000000003,(0.8658776569357151+0.00938357760658569j)
0.0034600000000000004,(0.9164814850866179-0.0345135808953095j)
0.0035,(0.7801872950940152+0.07209607048162157j)
0.00354,(0.8639935857443686-0.004060101236111319j)
0.0035800000000000003,(0.9032855246001211-0.060256849417550676j)
0.0036200000000000004,(0.803904997243654+0.08971415154390502j)
0.00366,(0.8617361460027066-0.011027455145702773j)
0.0037,(0.8824267722089921-0.0821819923662317j)
0.0037400000000000003,(0.836352179678949+0.09471738655425614j)
0.0037800000000000004,(0.8612253813550041-0.011317332706874822j)
0.00382,(0.8526944358964046-0.09611120348867333j)
0.00386,(0.8688992407551165+0.08560569728642382j)
0.0039000000000000003,(0.8602653738583276-0.005762775328402071j)
0.003940000000000001,(0.814576204773678-0.09960308074169939j)
0.00398,(0.8939712313137836+0.06292726838331672j)
0.00402,(0.8599022244552393+0.004463844201038193j)
0.00406,(0.7737109708604312-0.09087681519884559j)
0.0041,(0.9083565248231804+0.030397202569860688j)
0.0041400000000000005,(0.8651889787552177+0.017364794998722646j)
0.00418,(0.738157356414795-0.07097534596132672j)
0.00422,(0.9111712426504799-0.00662961981430126j)
0.00426,(0.877999637675943+0.030243897635593153j)
0.0043,(0.7118541619431015-0.04261878285477799j)
0.00434,(0.9014716283702136-0.04109751644022546j)
0.00438,(0.8953805741078041+0.04108571438891699j)
0.00442,(0.6953143247699533-0.010308954633787816j)
0.00446,(0.8813976273543489-0.06831796571797298j)
0.0045000000000000005,(0.9174768276256873+0.04796392929250935j)
0.004540000000000001,(0.6905262316441962+0.022366968731920487j)
0.004580000000000001,(0.8558845406042013-0.08478576037448136j)
0.004620000000000001,(0.9469737437722994+0.04638762731342947j)
0.00466,(0.7001852556288686+0.050354597814407875j)
0.0047,(0.8307298908150874-0.08789778719372975j)
0.00474,(0.9796820136913119+0.030253762084501458j)
0.00478,(0.7195179773013938+0.06918075261728363j)
0.0048200000000000005,(0.8074799023657153-0.07720913122761258j)
0.00486,(1.0016204756934082-0.004296707745742679j)
0.0049,(0.7413991579027885+0.07671221936794143j)
0.00494,(0.7885481095937823-0.05380238706416386j)
0.00498,(0.9982923942785508-0.05130435474817772j)
0.00502,(0.7615431341859876+0.07200016912078584j)
0.00506,(0.7798639011684796-0.019886342418139566j)
0.0051,(0.9669779583898803-0.09328548330578619j)
0.0051400000000000005,(0.7782185678030421+0.055846328627516525j)
0.005180000000000001,(0.7875365070945116+0.021644390424524134j)
0.005220000000000001,(0.9178308393620597-0.11367327749248192j)
0.005260000000000001,(0.7868003762017968+0.03166768442810999j)
0.005300000000000001,(0.8120902253781676+0.06589767869324613j)
0.005340000000000001,(0.8651091887046428-0.10952929594727197j)
0.00538,(0.7849341381147623+0.005060429032748793j)
0.005420000000000001,(0.8540131213743455+0.10826154659623091j)
0.00546,(0.8197473517190216-0.08864564954792507j)
0.0055,(0.7741001056295674-0.020442661514906008j)
0.00554,(0.9192731728759702+0.1413295776980973j)
0.00558,(0.7888498264820181-0.05965553645020896j)
0.00562,(0.7570394961643602-0.04029640071928573j)
0.00566,(1.010545398145379+0.15054015369403714j)
0.0057,(0.7722438755911867-0.029644740930657523j)
0.00574,(0.7361892931474335-0.050944484130115396j)
0.00578,(1.1121413721764486+0.11396949393569739j)
0.0058200000000000005,(0.764426159781101-0.002465450289398j)
0.005860000000000001,(0.7141816897505392-0.05080022850648049j)
0.005900000000000001,(1.1851486203352766+0.02322413491683014j)
0.005940000000000001,(0.7617754608354156+0.019145566931779042j)
0.005980000000000001,(0.6963826574741147-0.04108695030132531j)
0.006020000000000001,(1.1937954464069191-0.09172450159187076j)
0.006060000000000001,(0.7629741639099743+0.0340716221506068j)
0.006100000000000001,(0.6878224380837811-0.02312530235387272j)
0.00614,(1.1417847153072536-0.17924926526020196j)
0.00618,(0.7656134142506211+0.04211376751372706j)
0.00622,(0.6911290194718163-0.0012484068964235557j)
0.00626,(1.065018795100826-0.2162295031844947j)
0.0063,(0.7661393664682001+0.0446679771337354j)
0.00634,(0.7044059916885037+0.019006807030106453j)
0.00638,(0.9926463751492791-0.21417903033615307j)
0.00642,(0.7643947660979767+0.04264578547433109j)
0.0064600000000000005,(0.7276845345385587+0.03405162973095796j)
0.006500000000000001,(0.9358995266060408-0.19126979934879243j)
0.006540000000000001,(0.7604844985926512+0.03712732304151249j)
0.006580000000000001,(0.7611234289712394+0.04059576131777655j)
0.006620000000000001,(0.8950839450551767-0.1583516156840175j)
0.006660000000000001,(0.754235993665047+0.030340980436026958j)
0.006700000000000001,(0.8009750923497665+0.03475985137066139j)
0.006740000000000001,(0.8666809109973503-0.12118980901780863j)
0.006780000000000001,(0.7455868106265473+0.02377543106160399j)
0.00682,(0.8385891820925665+0.013959603642739935j)
0.00686,(0.8472662986061832-0.08316699252738113j)
0.0069,(0.7362928498368128+0.018583196275594214j)
0.00694,(0.8664399689650478-0.01911347388152088j)
0.00698,(0.8345927767455944-0.04571100576756253j)
0.00702,(0.7276351881360805+0.015424202392184455j)
0.00706,(0.8777471211911809-0.05846785397118392j)
0.0071,(0.8260767894009329-0.008841929774405528j)
0.0071400000000000005,(0.7204715264941924+0.014525107498102641j)
0.007180000000000001,(0.8689369535964657-0.0929993034965024j)
0.007220000000000001,(0.8196694884527171+0.027470415125558333j)
0.007260000000000001,(0.7150454755945345+0.012999744422699354j)
0.007300000000000001,(0.8452665500143807-0.11332924567196333j)
0.007340000000000001,(0.8156116788570452+0.063690276653002j)
0.007380000000000001,(0.7113077886187457+0.009609790476687552j)
0.007420000000000001,(0.8166759536195012-0.11634511421437514j)
0.007460000000000001,(0.8158746716016388+0.10049115963353634j)
0.0075,(0.7099246389454235+0.004069952390203277j)
0.00754,(0.7899784932593351-0.10445866492400581j)
0.00758,(0.8222961151745326+0.13778952763247998j)
0.00762,(0.7101592248262241-0.003997170251414254j)
0.00766,(0.7688889677540804-0.08049995387926764j)
0.0077,(0.838853153615413+0.17423538028954896j)
0.00774,(0.7107279986123546-0.015238481062476683j)
0.0077800000000000005,(0.7571429402001332-0.04845653912121505j)
0.00782,(0.8710342463888718+0.2063270348069046j)
0.00786,(0.7100328251648313-0.028283163234204153j)
0.0079,(0.7547126494427975-0.011193408689381106j)
0.007940000000000001,(0.9210077914663753+0.22666745918662426j)
0.007980000000000001,(0.7063454225108169-0.041696379424100566j)
0.008020000000000001,(0.7582704695021418+0.03000254298308883j)
0.008060000000000001,(0.9818018840342675+0.22256235112108705j)
0.008100000000000001,(0.6961979537630937-0.053846812108889704j)
0.008140000000000001,(0.7652114910378844+0.07473613356432356j)
0.00818,(1.0380497946924465+0.1838066462946106j)
0.00822,(0.6803455285423273-0.06051194272322547j)
