9.999999999999539257e-01,1.000000000000028866e+00,9.999999999999389377e-01,9.999999999999170663e-01,9.999999999998996358e-01,9.999999999998658851e-01,9.999999999998958611e-01,9.999999999999826805e-01,9.999999999999318323e-01,9.999999999999186207e-01,9.999999999997973843e-01,9.999999999999911182e-01,9.999999999999192868e-01,9.999999999999356071e-01,1.000000000000046185e+00,9.999999999999606981e-01,9.999999999999663602e-01,9.999999999999502620e-01,9.999999999998779865e-01,9.999999999999559241e-01
6.180540856363218039e-01,6.097481120327226112e-01,6.546751562610910735e-01,5.826815917457821570e-01,6.367798391089753984e-01,5.251584170595930967e-01,5.775564378160917833e-01,6.758062910094271292e-01,6.691042556170198052e-01,6.586678243055341664e-01,6.120971871446765356e-01,5.111620982080997688e-01,6.693235385773848023e-01,6.690737206374809398e-01,4.035789242355762307e-01,6.594242758882613575e-01,5.890573869954999209e-01,3.715177943222254253e-01,6.690085153146404506e-01,6.689876269282726273e-01
4.716288184014061913e-01,7.216631287314174692e-01,6.817530740285793200e-01,5.255845746838289090e-01,6.067200671883736796e-01,6.175930388863163367e-01,5.027408378560392910e-01,4.847005719483359343e-01,8.182186458076589064e-01,5.800371499317720225e-01,7.426997961529534509e-01,4.393136367437653345e-01,8.205849258222025489e-01,8.192045190214648498e-01,4.662499618323787121e-01,7.109798360359963487e-01,6.883874369975606644e-01,5.328658918109213660e-01,8.172318603896765454e-01,8.170979871223196245e-01
4.083288838767162310e-01,7.177974155427041536e-01,7.463044394828406425e-01,4.904723403121397651e-01,6.485264013178367870e-01,2.115145323450056958e-01,3.376264346828193319e-01,5.315452740056150205e-01,9.413054267947468245e-01,5.377245520870821416e-01,7.460963057994406400e-01,5.108802426006008313e-01,9.464946362571518002e-01,9.414949933981453523e-01,4.947510219176243784e-01,7.658714198833895814e-01,7.312337121413343688e-01,3.387651460384970559e-01,9.405368703671790342e-01,9.356226196408525819e-01
7.431905644222200902e-01,7.264162595416919777e-01,6.451403596185947276e-01,8.423382513949474459e-01,6.019008896488831084e-01,6.867792833326783475e-01,4.077870633052292915e-01,6.003167984167582238e-01,7.568074119371706043e-01,6.891020207918420182e-01,7.351004802432591356e-01,3.031058870301556740e-01,7.598347406721839281e-01,7.561939239307707838e-01,4.374766980729751231e-01,6.924540512161214689e-01,6.493449083263632682e-01,6.718942420999773901e-01,7.579515330021364683e-01,7.482344168155617981e-01
6.761599353707679061e-01,6.967079518971893703e-01,7.377659240922540551e-01,5.646974838874719849e-01,4.286314955185528963e-01,1.787907924009676797e-01,2.802445858510693166e-01,6.930668571261607847e-01,9.979917362433750050e-01,5.439992400249635818e-01,6.968079630159852433e-01,2.413567270854611035e-01,9.986506254701783547e-01,9.954169375478878479e-01,4.867609421843293593e-01,9.804597463685998937e-01,6.905812119035658059e-01,3.417164715189573432e-01,9.986290013920513520e-01,9.921552875547188233e-01
3.684566999243730212e-01,6.321854607142501914e-01,5.473885299789842396e-01,4.555322133837987342e-01,6.906427182054182268e-01,6.459684754322777556e-01,6.732319434216885723e-01,5.509740519906112244e-01,7.752318246701688231e-01,7.002161635053063549e-01,6.321861069596582672e-01,5.434570203407337319e-01,7.751152688564593163e-01,7.732604634403595911e-01,6.090394474880761466e-01,6.174626734581679655e-01,6.289693113851044792e-01,3.549745922922323271e-01,7.753396905588515464e-01,7.742357979228982057e-01
5.794298543489470044e-01,6.535182027817315609e-01,5.381694053629522134e-01,6.347295180751079124e-01,7.230457953795009773e-01,3.113446967814893773e-02,4.686468949659751693e-01,7.295276820518544758e-01,9.336493846007591912e-01,5.046347856955970546e-01,6.616305646873067436e-01,3.640901646389322344e-01,9.332158865556002825e-01,9.306714057118621319e-01,4.547118166250470606e-01,6.245073768203913689e-01,6.173476191422658799e-01,4.149269541071627376e-01,9.326531200551155809e-01,9.142502330884808570e-01
5.425882336119739469e-01,6.002593374012743510e-01,5.790184675369899336e-01,5.909913906133539285e-01,8.599246956300459210e-01,2.279101756955662916e-01,4.442813329016412349e-01,4.137946333574552549e-01,8.566603358413277247e-01,4.686608704696761940e-01,6.210543149468837898e-01,1.594943794600952591e-01,8.568402899761833336e-01,8.542392866019371533e-01,8.565190513181234477e-01,7.175504739529894316e-01,6.102899533800205667e-01,4.549179733922473767e-01,8.540841364349016640e-01,8.058197820882456730e-01
5.937923543090537493e-01,6.481525538261228014e-01,7.695936723125061940e-01,7.031472414563149087e-01,4.787080121816768008e-01,1.039592187205330837e-01,3.655727688373297535e-01,6.440784467060525209e-01,6.527017080989478970e-01,5.718250031165574843e-01,6.598191590719524324e-01,2.738961055215679008e-01,6.543623198493936366e-01,6.520975334901775167e-01,5.067886830428929290e-01,7.152974725710331549e-01,5.736747351897739655e-01,4.740642146675997370e-01,6.520773593716224781e-01,6.011969756340180826e-01
4.132423224714958931e-01,7.996266734322798886e-01,8.153688333950550593e-01,4.494202010718684193e-01,7.248043116913081008e-01,2.864809365682576270e-01,5.800616061510517341e-01,6.732756122341094773e-01,9.939483317827105813e-01,6.381251110109161795e-01,8.009456878533627311e-01,7.951494867352170148e-01,9.958566685414045327e-01,9.921264030955461166e-01,5.589347277864776808e-01,6.814680238817076852e-01,7.239267851371924412e-01,4.129426203093501391e-01,9.959799173349526136e-01,9.368255710279006498e-01
6.508497144825010627e-01,5.928569960555053475e-01,6.889958269835381177e-01,6.892563371575372022e-01,4.334134060325858240e-01,1.892774142447237185e-01,2.810919756675766545e-01,5.896325865913630837e-01,6.849824028751319016e-01,5.950382711660827662e-01,5.922666728544809800e-01,3.809685249502075544e-01,6.840064962318781472e-01,6.790934841444253856e-01,4.176985452078689209e-01,5.945242291732866224e-01,5.678171082182172924e-01,4.668580489741128159e-01,6.861040188817679741e-01,6.751677084696902087e-01
3.927331130875688636e-01,7.225939724761216709e-01,5.936061055638339745e-01,3.847048713561125322e-01,6.460851205800164365e-01,2.348877309365818289e-01,5.887961584442924501e-01,6.747810063369414912e-01,7.827094393299195429e-01,6.733801196697581926e-01,7.218834859895815192e-01,4.100707157525272928e-01,7.806423887231247472e-01,7.710509286602902357e-01,4.026106959809723773e-01,5.604456712650475181e-01,6.766386265933906907e-01,4.236791075067894985e-01,7.840890356603021916e-01,7.781318912532283472e-01
