1.000000000000066835e+00,1.000000000000183631e+00
9.624009154646724351e-01,9.971745518240540118e-01
9.718062857975390267e-01,9.965980709665817061e-01
9.908966429782820606e-01,9.937110103094529689e-01
9.606631138271780612e-01,9.939360280003886050e-01
9.251817125251126095e-01,9.923580660637774109e-01
9.737330597630979856e-01,9.921511973483715385e-01
9.764401423528344948e-01,9.927237382865871096e-01
9.045361320093171509e-01,9.954631784214581502e-01
9.877750264837326100e-01,9.953155415170423792e-01
9.843851078758691919e-01,9.933953223383866771e-01
9.754348461234475520e-01,9.920722933386766362e-01
9.725858692461220034e-01,9.934896131988421031e-01
9.882325330213646009e-01,9.930762645879129824e-01
9.611278835525867148e-01,9.881333109584607977e-01
9.181755618894321680e-01,9.904892790784933787e-01
9.853194379187684149e-01,9.912118252050912126e-01
9.207013010948075227e-01,9.911261921648659712e-01
9.326073078214991430e-01,9.897453567981514544e-01
9.701427308208836475e-01,9.850241891468393129e-01
9.554928706918024428e-01,9.827557197016271173e-01
9.370215061136049073e-01,9.803812014536013031e-01
9.538124231804140374e-01,9.771480462448981497e-01
9.628497557669564166e-01,9.743038154112457772e-01
9.092747423031459775e-01,9.738912709039663218e-01
9.498229384709715450e-01,9.725664008411279982e-01
9.398044241761535078e-01,9.699532510082714554e-01
8.960358996473037907e-01,9.668721125455921328e-01
8.868538286020898331e-01,9.690325455150851086e-01
9.364206745274367139e-01,9.645996421521166875e-01
8.869042258182916472e-01,9.583790243154400867e-01
8.608365497397829635e-01,9.529547870655951103e-01
9.191652115065324091e-01,9.458807030722418130e-01
8.927052800978049207e-01,9.400301168589321188e-01
9.018028747527265798e-01,9.337206549584236015e-01
8.776540675417442428e-01,9.272004588698787853e-01
8.711734003102113988e-01,9.193773948700508791e-01
8.264158900677524011e-01,9.162808909911132060e-01
8.328137957807105751e-01,9.112803951780551470e-01
8.312856864880500130e-01,9.092744937754146939e-01
7.542166690131633100e-01,9.067368303607683533e-01
8.033448473240580867e-01,9.093021869289203973e-01
8.080667296682132461e-01,9.052866372475797396e-01
7.759529312232943399e-01,9.012783789315104155e-01
7.506983928800046169e-01,8.937270857028920545e-01
7.641631928087704306e-01,8.870788185138800408e-01
7.511391006694247974e-01,8.772991852263976043e-01
7.044899458936072500e-01,8.648649691291807606e-01
7.209814429975637262e-01,8.516896118363003199e-01
6.828135845736474918e-01,8.406088680746098829e-01
6.578030052051953014e-01,8.307507938913455403e-01
6.514223670346168671e-01,8.254639632786475723e-01
6.478149867027505060e-01,8.232520584033788946e-01
6.011447151233254571e-01,8.235766715411036998e-01
6.083970300043033408e-01,8.238618653712447282e-01
6.149654597705613845e-01,8.207375211158723927e-01
5.865949884948080673e-01,8.190776777855244273e-01
5.954291222265662986e-01,8.140669797205561942e-01
