time_space,trajectory
0.0,(1.0000000000000024-3.886940830734977e-31j)
0.01,(0.8403604594161175+0.0006296448202073707j)
0.02,(0.8305396282804559-0.002591691906743145j)
0.03,(0.8117407121120197-0.013135512042893059j)
0.04,(0.8144730572889941+0.003634549280991245j)
0.05,(0.8084789061906758+0.0008294939901028811j)
0.06,(0.8127460932439481-0.025160620085890005j)
0.07,(0.8258664117299416-0.014136128219449602j)
0.08,(0.8026355582221328+0.00507474824740939j)
0.09,(0.8293110215589226+0.011930025529583037j)
0.1,(0.8585375733957876+0.005066578691427702j)
0.11,(0.8184101458642274-0.010731964018126974j)
0.12,(0.8268262882645169+0.015344632108379348j)
0.13,(0.8428545715445865+0.02029621438353713j)
0.14,(0.8405512469672463+0.0033606229555727817j)
0.15,(0.8029132043844567+0.009122636591808425j)
0.16,(0.7982512762235737+0.014225742401820016j)
0.17,(0.8076705476680743-0.004034677575011224j)
0.18,(0.7892691095925041+0.0028044071571394612j)
0.19,(0.8188477703898948+0.021125579240260713j)
0.2,(0.805360400442673-0.018682293724999438j)
0.21,(0.7968293780821631-0.005956118817731126j)
0.22,(0.7979797874188514-0.0022932984927442925j)
0.23,(0.8342719953420654+0.012229708820964849j)
0.24,(0.8143071555182245-0.010649024846481772j)
0.25,(0.8149988186566651+0.002215827081127945j)
0.26,(0.8075637026632307+0.0010130174677924026j)
0.27,(0.8124717595427374-0.0027813742042631156j)
0.28,(0.8138815784728963+0.004867092281138767j)
0.29,(0.7849728820574675-0.0023140139702371065j)
0.3,(0.8471672467570626-0.025412895499956966j)
0.31,(0.7830817784157087-0.006863794766375529j)
0.32,(0.7993508958827119-0.002737761491835556j)
0.33,(0.8311711634263294-0.0037257697079707735j)
0.34,(0.8001150569576824-0.006478866326376035j)
0.35000000000000003,(0.7912072382601525-0.0037514782103752475j)
0.36,(0.819736228895139+0.012072914530894464j)
0.37,(0.8171498861156048-0.012946098600397308j)
0.38,(0.791084752460049-0.003150951618684089j)
0.39,(0.7862117596634182-0.017925439616197535j)
0.4,(0.788421554391345-0.0013814304704661672j)
0.41000000000000003,(0.7831251067401035-0.02684157076338794j)
0.42,(0.7851247315065679+0.002725835838411741j)
0.43,(0.8143667293900752+0.00018228286188217392j)
0.44,(0.7522443676932459+0.0032144409282140844j)
0.45,(0.7738957049327203-0.022361762775232975j)
0.46,(0.7817094411658668-0.002093904289647237j)
0.47000000000000003,(0.7896149121175132-0.0010717703041595058j)
0.48,(0.7572711751759014-0.001728897667870617j)
0.49,(0.7738479339623692-0.008664216055807543j)
0.5,(0.7610161693992595+0.004897946610166867j)
0.51,(0.7387988291519964-0.005106563001929898j)
0.52,(0.7327784521138689-0.0035030738559649623j)
0.53,(0.7552989932465817-0.014648435789477714j)
0.54,(0.7332882100494913-0.012334506997724516j)
0.55,(0.7431368370592705+0.0019015526073717342j)
0.56,(0.7490498429704131-0.009797711009454221j)
0.5700000000000001,(0.7382687602836848-0.008323567868970812j)
0.58,(0.7313455016701792-0.015325264698152591j)
0.59,(0.719520719768251+0.008309417325583665j)
0.6,(0.7152587227426435-0.008784189082397665j)
0.61,(0.7407687076969502+0.009262403708803728j)
0.62,(0.714694653986855+0.013980348032024905j)
0.63,(0.7168488436411429-0.0017551341167856807j)
0.64,(0.6975165941118876-0.013444668553831014j)
0.65,(0.6968088647275431-0.004734363467056165j)
0.66,(0.7005302581785168+0.007288351027993594j)
0.67,(0.6862698667967241-0.012836451970815163j)
0.68,(0.6845259900239169-0.013185852895017027j)
0.6900000000000001,(0.7210006784314619-0.011581632326204992j)
0.7000000000000001,(0.7367024128059454-0.026469846912608844j)
0.71,(0.7145365083522924+0.006186467314938341j)
0.72,(0.6663505654089854-0.0009815826563038437j)
0.73,(0.684640925589422-0.003304884870669128j)
0.74,(0.67339566328839-0.026050590851322726j)
0.75,(0.6821452874475004-0.0002883795315830216j)
0.76,(0.6862704922375849-0.014518074582683857j)
0.77,(0.6891847116425116-0.020166938704246223j)
0.78,(0.6673934660133549-0.018726473870848963j)
0.79,(0.6642586098120333+0.006401747548258767j)
0.8,(0.6846872640480819-0.0014690801146337658j)
0.81,(0.6491263671451734-0.018152764880336j)
0.8200000000000001,(0.6629418164615334-0.008736313263156666j)
0.8300000000000001,(0.6630808969877826-0.021316513390903034j)
0.84,(0.6337489504786307-0.016824900344219587j)
0.85,(0.6374655932600591-0.009982930394912527j)
0.86,(0.659162745530393-0.007070860147672279j)
0.87,(0.6506902391079578-0.042683101142141876j)
0.88,(0.6438302419375429-0.015590336226490059j)
0.89,(0.6411345110209117-0.028365414012935335j)
0.9,(0.6312542313142028-0.02096205536137814j)
0.91,(0.6410798246306535-0.03265779059287623j)
0.92,(0.6240481325256837-0.0042245953032266j)
0.93,(0.6269664052013623-0.016348367907949354j)
0.9400000000000001,(0.6371244340483827-0.02977534868955851j)
0.9500000000000001,(0.6417274193233486-0.019311521258837484j)
0.96,(0.6130073533197041-0.011675645644029248j)
0.97,(0.6285125254016339-0.03407593592894424j)
0.98,(0.6040561656502288-0.03091149942440156j)
0.99,(0.5979158814578723-0.026612968329372592j)
1.0,(0.5940372263601239-0.038826376761910995j)
1.01,(0.5871907996869353-0.005123045020310507j)
1.02,(0.5793478347409248-0.024613239023003036j)
1.03,(0.6079443199501909-0.022307192525797603j)
1.04,(0.5956346628329295-0.0290286222155746j)
1.05,(0.590979055857564-0.011523677969814117j)
1.06,(0.593704799013955-0.018582873047544912j)
1.07,(0.5844871206116523-0.028249044872040614j)
1.08,(0.5681119356709734-0.02600976090906853j)
