time_space,trajectory
0.0,(0.999999999999607+5.4888665767641454e-30j)
0.01,(1.0720764934631073+0.9006487419797621j)
0.02,(1.2729032424917759-0.4850418759138822j)
0.03,(0.2700840012394077-0.14246809798622975j)
0.04,(0.29062908097136475+0.8626401985519198j)
0.05,(0.3087905601223151+0.0075600962985305975j)
0.06,(0.6904223002972766-0.5764906721367823j)
0.07,(0.3444874276334226+0.09780950472134449j)
0.08,(0.8505690644362928+0.28736811358473013j)
0.09,(0.6574092445474518-2.144732023690064j)
0.1,(0.30124823969247716+0.0031624034077011903j)
0.11,(0.2894224811904827+1.6468074549446414j)
0.12,(0.7014115435758439-0.2323944558604325j)
0.13,(0.5780295511730098-0.0036379506301919312j)
0.14,(0.2850153214853782+1.0043548767397572j)
0.15,(0.5579155585215863-0.0035316332926854407j)
0.16,(0.3523539695821401-0.9563796032754157j)
0.17,(0.6069275697407076+0.2955686490078888j)
0.18,(0.3509249334835521+0.02773988566232225j)
0.19,(-0.11311931599151355-2.994587885622274j)
0.2,(0.3500474732895371+0.007544731365322355j)
0.21,(0.5666993925894831+2.0200318471310155j)
0.22,(1.300349813783145-0.3839289261128202j)
0.23,(0.4317961768715603+0.023506635121781708j)
0.24,(0.24542233564796023+1.461602756341729j)
0.25,(0.2679853636118329-0.07631735393399118j)
0.26,(0.5425371598468801-0.8398944924101038j)
0.27,(0.6250756497647509+0.047373789571850795j)
0.28,(0.298633431395696-0.07264587414346532j)
0.29,(0.12693561165698936-3.5929172284880058j)
0.3,(0.1006002981628138+0.013558318741255739j)
0.31,(0.9424107363103066+1.1253467695141481j)
0.32,(1.9976270101890827-0.9375507207505629j)
0.33,(0.34098230966583365-0.002570781791432243j)
0.34,(0.7449449404653277+1.3141727054404275j)
0.35000000000000003,(0.6184809523281012-0.06165027850284118j)
0.36,(0.7927682278494566-0.7344020090032293j)
0.37,(0.41050912892334884+0.2115759856760784j)
0.38,(0.4964715099853962-0.04643245966646586j)
0.39,(0.4313994670412282-1.5281254095443595j)
