1.000000000000014433e+00,1.000000000000002442e+00
6.139177996315434704e-01,8.403604594161174779e-01
7.427829885673113974e-01,8.305396282804559105e-01
4.390785370273267985e-01,8.117407121120197022e-01
5.784040542946533581e-01,8.144730572889941067e-01
2.376985758065626175e-01,8.084789061906757501e-01
3.749621114616412121e-01,8.127460932439480867e-01
-1.597597072780916061e-01,8.258664117299415741e-01
2.666434959112859993e-01,8.026355582221328389e-01
6.063321792540762173e-02,8.293110215589225565e-01
7.349127782039299728e-02,8.585375733957876232e-01
2.295833892487302297e-01,8.184101458642274451e-01
8.538506389379361960e-02,8.268262882645168732e-01
2.190233285585130307e-01,8.428545715445865394e-01
2.419268007232913409e-01,8.405512469672462572e-01
6.039826943651042113e-01,8.029132043844566802e-01
1.258812261743278427e-01,7.982512762235737247e-01
5.709616737500664563e-01,8.076705476680743345e-01
3.318014988289617051e-01,7.892691095925040701e-01
5.822449355997071363e-01,8.188477703898947579e-01
5.091615607930795040e-01,8.053604004426729857e-01
4.673358793181074944e-01,7.968293780821631422e-01
3.917731152971312136e-01,7.979797874188514495e-01
1.143349834643834079e-01,8.342719953420654200e-01
5.622616255969865584e-01,8.143071555182245236e-01
-9.472518952650051116e-02,8.149988186566651249e-01
1.722763865436703068e-01,8.075637026632307425e-01
-1.447201806679859204e-01,8.124717595427374262e-01
3.151183781970122166e-01,8.138815784728963276e-01
1.312179141096156132e-01,7.849728820574675137e-01
1.064514596422963671e-01,8.471672467570625642e-01
3.253192287662184934e-01,7.830817784157086958e-01
3.990546147831622870e-01,7.993508958827119093e-01
1.902090854767847505e-01,8.311711634263293513e-01
3.790080036290556786e-01,8.001150569576823690e-01
5.529942672200028886e-01,7.912072382601524900e-01
4.330240950847258907e-01,8.197362288951389742e-01
3.497246293005725204e-01,8.171498861156047955e-01
2.614112116904675487e-01,7.910847524600489455e-01
2.961313887457740490e-01,7.862117596634181638e-01
1.485980152198703164e-01,7.884215543913449808e-01
-8.010447449382623875e-02,7.831251067401034938e-01
-8.992270892340352775e-03,7.851247315065679189e-01
1.680247491064630894e-01,8.143667293900751503e-01
1.391488446902954257e-01,7.522443676932458745e-01
1.147604783480965229e-01,7.738957049327203075e-01
3.508067023465274992e-01,7.817094411658668252e-01
-2.978275407098306474e-02,7.896149121175132235e-01
6.689029538392812779e-02,7.572711751759013676e-01
8.499747627157853980e-02,7.738479339623691722e-01
2.688924123154444179e-01,7.610161693992595344e-01
3.104351302812761171e-01,7.387988291519963502e-01
3.441187838297795620e-01,7.327784521138689389e-01
3.739491152742081548e-01,7.552989932465816736e-01
4.405329799999027629e-01,7.332882100494912958e-01
1.876659190225474505e-01,7.431368370592704720e-01
3.831597521152352859e-01,7.490498429704131045e-01
1.046134933698024821e-01,7.382687602836848217e-01
1.133873194677944285e-01,7.313455016701791989e-01
1.372010112878013777e-01,7.195207197682510492e-01
7.219532035672475423e-02,7.152587227426434602e-01
1.218796042601241053e-01,7.407687076969502460e-01
2.503196717787553593e-01,7.146946539868550552e-01
-1.183601437907957216e-01,7.168488436411428744e-01
-1.564607402540183975e-02,6.975165941118876001e-01
2.371389781864388091e-01,6.968088647275431091e-01
3.902647462071626161e-02,7.005302581785167737e-01
8.133527604077633866e-02,6.862698667967240818e-01
2.947197049872354868e-01,6.845259900239168971e-01
3.337878790672952900e-01,7.210006784314618722e-01
1.128110899310934973e-01,7.367024128059453947e-01
4.325900938797558881e-01,7.145365083522924321e-01
-3.702015875691804236e-01,6.663505654089854069e-01
3.572136878943207305e-01,6.846409255894220225e-01
2.742417798381743821e-02,6.733956632883899562e-01
1.270077613551117146e-01,6.821452874475003592e-01
5.514370292028448334e-02,6.862704922375848504e-01
5.968722994096346823e-02,6.891847116425116049e-01
5.204991967143451914e-02,6.673934660133549190e-01
3.397996506290577590e-01,6.642586098120333293e-01
-2.293779618643410900e-01,6.846872640480818895e-01
-4.279195880226633469e-02,6.491263671451733552e-01
-1.404483864318389341e-01,6.629418164615333842e-01
3.652033013734186373e-02,6.630808969877826087e-01
8.259048286460508870e-02,6.337489504786306682e-01
9.157055821913734350e-02,6.374655932600591379e-01
1.123261903552057878e-01,6.591627455303930017e-01
-1.908658012645957081e-01,6.506902391079577574e-01
3.015211095297640753e-01,6.438302419375429020e-01
-7.585479961629984502e-02,6.411345110209116793e-01
2.321347611165318625e-01,6.312542313142027739e-01
1.005395974500539746e-01,6.410798246306534942e-01
1.915929316215331524e-01,6.240481325256836964e-01
3.079194833799125258e-02,6.269664052013622646e-01
9.499578324319534611e-03,6.371244340483827040e-01
-4.790963769435171993e-02,6.417274193233486468e-01
7.029220904138434867e-02,6.130073533197041291e-01
6.688105504643289401e-02,6.285125254016339369e-01
1.033823356014478140e-01,6.040561656502287935e-01
6.840977597916202135e-02,5.979158814578723335e-01
1.336148445287376196e-01,5.940372263601239045e-01
2.723131453638205635e-02,5.871907996869353275e-01
-2.515346146306449704e-01,5.793478347409247720e-01
9.553559726970664578e-02,6.079443199501909367e-01
-8.670214811154011714e-02,5.956346628329295401e-01
1.983021689204620963e-01,5.909790558575640507e-01
5.638302575881678352e-02,5.937047990139550091e-01
1.747982615039736509e-01,5.844871206116523110e-01
2.493159376549463901e-01,5.681119356709734003e-01
-9.399060972915493709e-03,5.589673271140854771e-01
8.646312645332485114e-02,5.696026621851983940e-01
-1.504170204441704906e-01,5.734350299469618273e-01
1.233976988887944271e-02,5.848441884402209023e-01
-5.743076598452302728e-02,5.689017663302414762e-01
-5.917787396806911682e-02,5.520361569711079719e-01
6.752075513395823514e-02,5.448621360678894687e-01
-1.445343375068209313e-01,5.342320803326638945e-01
-1.229285185790959939e-01,5.559707267993161395e-01
8.188825859311559680e-04,5.382327433105535963e-01
-4.523914134072146154e-04,5.513843551992775316e-01
2.412095551411354982e-02,5.433476976009478099e-01
2.301190977255248779e-02,5.377065020314500954e-01
1.573526996347779372e-01,5.581949346508826570e-01
2.124986617014536505e-01,5.156616812327392552e-01
8.365418982391728542e-02,5.165446332851691968e-01
1.481297037717138054e-01,5.361186094346825914e-01
-1.854427918257927355e-01,5.253256112025876945e-01
3.351809635142984911e-01,5.326578791354669162e-01
-3.872358924329184771e-02,5.374120299045659355e-01
7.471055177262972413e-02,5.348943362964313497e-01
1.198787192288563452e-01,5.181286919120418055e-01
6.456731923895096814e-02,5.312522475320580195e-01
7.643001041622463076e-02,5.195505008048533213e-01
5.304092198097624944e-02,5.113450435977365816e-01
-4.158824184978934801e-02,5.159176864652297301e-01
2.271909699000288496e-01,5.289742529541127114e-01
1.847082916917573148e-01,5.226631240016753610e-01
1.758770879519847286e-01,5.153834628257617512e-01
7.833151039808221305e-02,5.108828380349894616e-01
4.852032465258984684e-02,5.107030089894295521e-01
1.217679755953106624e-01,5.310430939404024997e-01
-1.319687554211505520e-01,5.288920706379978132e-01
3.344453984785499823e-01,5.050168134381446405e-01
2.927063234894123830e-02,5.386485379610586044e-01
1.967174469603076015e-01,5.199209808055170745e-01
-3.860837656902595116e-02,5.323462012528044074e-01
1.235225078766372664e-01,5.041836823500042142e-01
8.234843647206338546e-02,5.347589093072474542e-01
-8.665155303508771407e-04,5.157812573129537670e-01
3.882257604001003448e-02,5.245477636636513008e-01
8.593556468405900983e-02,5.456877571865107468e-01
1.501011146796911166e-01,5.087928557406762309e-01
5.070316416527498316e-02,5.320595097019795716e-01
1.166318482023496611e-01,5.118794956997386736e-01
1.244779632040201103e-02,5.029687027858675830e-01
5.898028475322450448e-02,5.299022824646624219e-01
-8.673752500108151964e-02,5.049249319951313320e-01
1.320234912058464161e-01,5.175842762620797011e-01
1.098049556718283110e-01,5.111971639304088155e-01
2.027340930629105420e-01,5.181244567467825357e-01
5.881194771812835870e-02,5.107675445779744638e-01
1.221485506078596878e-01,4.969451844775760740e-01
2.131874973186506927e-01,5.306051972045041643e-01
5.827113871706354753e-02,5.278176844120591182e-01
5.816011114594776821e-02,5.106527071520601258e-01
-2.137620104601430440e-02,5.202125491957859671e-01
1.162173196474442088e-01,4.920929546131020405e-01
-5.510560293545714930e-03,4.818818688716672294e-01
2.529216457544493091e-01,4.824769689420836394e-01
-8.244048115994583037e-02,5.207920517473436650e-01
6.964950121964955110e-02,4.913358377159414703e-01
9.757693954814172788e-02,4.817230482265151270e-01
1.594121421918624770e-01,4.898772140606883485e-01
1.759040862449275378e-01,4.782997245550109078e-01
8.962563713755304640e-02,4.610469400581302946e-01
-3.386765237103623975e-03,4.984399470883467131e-01
9.582786470739144968e-02,4.588121634039429297e-01
5.468388697738329335e-02,4.688552468812823282e-01
1.440152149637113632e-01,4.727786604232686041e-01
1.820352727767745316e-01,4.879065555673255394e-01
7.207432905312907701e-02,4.648255171709297917e-01
3.382067041801910950e-02,4.510357173111162465e-01
-1.724979504660406060e-01,4.661241825089643687e-01
2.032810855346658674e-01,4.602836526340921552e-01
1.045768606057996125e-01,4.541565706288840931e-01
-5.240948958614784214e-02,4.405359160894299353e-01
1.263440602162943863e-02,4.571561224949253766e-01
1.870996810023504292e-02,4.466417344908486520e-01
2.292963797742495757e-01,4.417237720987484684e-01
6.759009322601090830e-02,4.388893843543213436e-01
-6.032907132568790520e-02,4.370500016314992076e-01
-2.075054249902314829e-04,4.116082617097758245e-01
3.635422533223736097e-01,4.328200331898959252e-01
2.000228582194742144e-01,4.576178157204219832e-01
2.365284851968851021e-01,4.398395801479048628e-01
1.380097126435461119e-01,4.254776756865156773e-01
9.977385382464876162e-02,4.281652735482027183e-01
8.626706182449550564e-02,4.183698750980142100e-01
