time_space,trajectory
0.0,(1.0000000000007347+9.822100120785946e-32j)
0.01,(0.9318535416560122+8.976262446131188e-06j)
0.02,(0.7693387682590733-3.6821590307284783e-06j)
0.03,(0.33683712330242765-8.718626628236568e-05j)
0.04,(0.16524938229650538-8.436218282529125e-06j)
0.05,(0.24899180807874943+1.4530739644547422e-05j)
0.06,(0.6332637581542424-1.5787112823796652e-06j)
0.07,(0.7858598789716364+0.0001391785169531052j)
0.08,(0.5627993228762609+0.0016912350660569372j)
0.09,(0.838724227630706+0.00037964991628764306j)
0.1,(0.20983642227758367-0.00019189550814508773j)
0.11,(0.483739777240225+9.108822333137753e-06j)
0.12,(-0.517319290979399-4.181949834064086e-06j)
0.13,(0.5106382270400799+4.44429935161765e-07j)
0.14,(-0.05831612708477938+2.9109959943815744e-05j)
0.15,(0.8434155336619952-0.00035044583496702283j)
0.16,(0.1769487733042764+0.00011527507859978403j)
0.17,(0.6743531135629532-2.2408853835501376e-05j)
0.18,(0.35919243466606426+2.0863229324542605e-05j)
0.19,(0.24975687914123848-0.0003684877437840928j)
0.2,(0.23823414613279567+0.0005213065566187974j)
0.21,(0.16231030840157912+0.005199198220642964j)
0.22,(0.8191413160874209+0.00018307677294094034j)
0.23,(0.5280832653785921-1.4654984772207834e-06j)
0.24,(0.814436234157199+9.615236870498394e-05j)
0.25,(0.6325233623359852+9.996828363379937e-05j)
0.26,(0.9390634737082485+0.0001036238129084065j)
0.27,(0.6661650786129565-0.00035633837737625166j)
0.28,(0.6275619655178764-8.866660390586524e-05j)
0.29,(0.7583525586768075+8.995600774387174e-07j)
0.3,(0.873924356373449-0.0003277399657634491j)
0.31,(0.7599036486725882-0.016576010729795837j)
0.32,(0.7173406068826552-0.002866579549055236j)
0.33,(0.738570649214645+0.0013191042917995164j)
0.34,(0.812452030339697-5.8000457663163464e-05j)
0.35000000000000003,(0.8365799386443563+3.5347235040812766e-05j)
0.36,(0.543638855633954+4.209270216709135e-05j)
0.37,(0.8078955930166553+0.0007611510819526217j)
0.38,(0.4464653353343344-0.00026257919089451366j)
0.39,(0.6920469765621085+4.466684789749209e-06j)
0.4,(-0.014154801993697648-1.1123852716802487e-06j)
0.41000000000000003,(0.46855016545187333-2.6785651047676123e-05j)
0.42,(0.25166135361544706+0.0027283900658994636j)
0.43,(0.5375545726461465-0.0006477268049879315j)
0.44,(0.3767266232279348-0.010582605594058154j)
0.45,(0.3152754170813683-0.0001342733680470223j)
0.46,(0.535867880128464+3.895463111490852e-05j)
0.47000000000000003,(-0.09870087876947982+1.4833734510674058e-05j)
0.48,(0.24812208769804456+0.0007299736858928753j)
0.49,(-0.25868142860669485-0.000328455862268108j)
0.5,(0.5684178876318086+0.0007158785306559368j)
0.51,(0.19440514384270588-3.596612060368622e-05j)
0.52,(0.6926315358857839-2.435732378694967e-08j)
0.53,(0.3588246167082395+0.0001827111608045034j)
0.54,(0.5581222216502765-0.0006707547569975319j)
0.55,(0.22638561395121037-0.0010358646743955737j)
0.56,(0.10232371447526642-0.0002384600751543365j)
0.5700000000000001,(0.18908398751028238+0.00017130314342495378j)
0.58,(0.43583135976255516-1.6867895821369463e-05j)
0.59,(0.6029624266598254+0.001066011867979736j)
0.6,(0.5550217511202487+0.04755379989233422j)
0.61,(0.6046617084350537+0.0021889284872342314j)
0.62,(0.5228965366720044-0.01052005475876948j)
0.63,(0.2770807939362792+2.7692271107289276e-05j)
0.64,(0.0707003453421044-2.0319149119634563e-06j)
0.65,(0.16230067966105238+1.5023472300460538e-05j)
0.66,(0.25302389376321904-0.0011723798959071355j)
0.67,(0.43282510906068833-0.00039205594280844344j)
0.68,(0.36564065860049133+0.0034540059721783556j)
0.6900000000000001,(0.3628420126150187-3.553598931395543e-05j)
0.7000000000000001,(0.3006524139237583+0.0002170223687070033j)
0.71,(0.03576938084292157-0.00013559329658958098j)
0.72,(0.07013187748960734+0.002196660034700457j)
