time_space,trajectory
0.0,(1.0000000000003817+6.657927682889775e-29j)
0.01,(0.9959725822948367+4.850780142627801e-07j)
0.02,(0.9699245338460252+1.58242618741127e-06j)
0.03,(0.954825051664815+1.510379056011298e-06j)
0.04,(0.9759970779692341-2.1479025340063865e-06j)
0.05,(0.9820925163624803-4.5106807522154664e-07j)
0.06,(0.9702649978954447+3.210279864900204e-07j)
0.07,(0.9394583613498301+5.704274823391043e-06j)
0.08,(0.8987125039772834-1.5396420492299315e-05j)
0.09,(0.8897768230966837-9.461852356379821e-06j)
0.1,(0.888022236539831-6.261081840273788e-07j)
0.11,(0.8749216766525744+1.8781461214532124e-06j)
0.12,(0.8682108827372685+1.6982854643508786e-06j)
0.13,(0.8507262356754068+1.9956209727566064e-05j)
0.14,(0.8489115624927573-2.8424864738274677e-05j)
0.15,(0.8755181861478191-2.1380023674034462e-05j)
0.16,(0.8864177984809154+5.1524266424381895e-06j)
0.17,(0.8848558079355221+1.6650641960969348e-06j)
0.18,(0.8682006394217044-2.67102443808961e-06j)
0.19,(0.8231942996539323+6.308258012674518e-06j)
0.2,(0.7740825481317836-2.2588303975699895e-05j)
0.21,(0.7110103669948662+4.107354742912981e-06j)
0.22,(0.6247080860488177+1.160717036475237e-05j)
0.23,(0.5355659423097736+1.2124818388326426e-07j)
0.24,(0.44659021512642566-4.129924483575003e-06j)
0.25,(0.3682433518919803-8.615214111304234e-06j)
0.26,(0.30724351668451755+2.4876954513937357e-06j)
0.27,(0.2696891901842406+2.905851198522328e-06j)
0.28,(0.25797322193995603+6.27072376549848e-07j)
0.29,(0.26656993411723123-2.0768764840087104e-07j)
0.3,(0.2949953906624743-5.475967878204745e-06j)
0.31,(0.3375298000968498+4.5414351207112256e-08j)
0.32,(0.3738891418916539+3.540913283197354e-05j)
0.33,(0.41630643255430116+7.88174522428932e-06j)
0.34,(0.46059405026833955+1.2019818586317052e-06j)
0.35000000000000003,(0.47553394360837226-1.473321672941277e-06j)
0.36,(0.47806529450725255-8.720786655322826e-06j)
0.37,(0.4592499622116911+1.4190630645964959e-05j)
0.38,(0.4036332064810347+2.8674774064159518e-05j)
0.39,(0.35162460589207684-1.941152241941956e-05j)
0.4,(0.2906903399595651-2.0034546111667012e-07j)
0.41000000000000003,(0.20853854162001556-1.9742239058197603e-07j)
0.42,(0.13435892301928037+3.324973975506632e-06j)
0.43,(0.07376762165917806+5.184131265316501e-06j)
0.44,(0.03511763011927074+2.905459035020111e-06j)
0.45,(0.028496893054633182-1.494392560543518e-06j)
0.46,(0.05753443622305376-3.0623954704113246e-09j)
0.47000000000000003,(0.11837358867878932+1.3438043824449021e-06j)
0.48,(0.20624036018029174+3.0023598439601046e-06j)
0.49,(0.3189467636270674-2.970088127388401e-05j)
0.5,(0.43267335635642723-9.024911991724825e-06j)
0.51,(0.5468307687349102-1.3489096382030948e-05j)
0.52,(0.6583346924314447+1.281703345124265e-07j)
0.53,(0.692194759193047+3.9343554407664626e-05j)
0.54,(0.6743755382646964+3.087635091659206e-05j)
0.55,(0.6649767213147171-6.852614022781162e-05j)
0.56,(0.6001764180472424-3.4944950050279986e-05j)
0.5700000000000001,(0.5006319878161193-3.1589923517487268e-06j)
0.58,(0.4145444797054491+3.351877919227018e-07j)
0.59,(0.3015019481776579+8.7181383819301e-06j)
0.6,(0.20783050318055643-2.103819925012427e-05j)
0.61,(0.16535145538654933-1.3460628334083653e-05j)
0.62,(0.146265107663979-3.640248181006522e-06j)
0.63,(0.15506717587140742+1.6313307437858678e-06j)
0.64,(0.20744039613675858-4.0223414664016503e-07j)
0.65,(0.2695049796018811+1.1533382266401773e-05j)
0.66,(0.32787877335120974-4.64535399339293e-05j)
0.67,(0.42488054412649734-2.145605046640423e-05j)
0.68,(0.49467321571542355+6.996990687581937e-06j)
0.6900000000000001,(0.512700797499437+5.563741880713848e-06j)
0.7000000000000001,(0.5598784377466806-1.0779081091214457e-05j)
0.71,(0.5672468287774285+1.1400399633352223e-05j)
0.72,(0.5167151050189943-3.1126890555447806e-05j)
0.73,(0.5093778096489477+2.0782826289186062e-05j)
0.74,(0.48074326798246547+2.948824878195585e-05j)
0.75,(0.4107410003381464+2.8418405757289404e-06j)
0.76,(0.3890980024102378-2.2404919003772696e-05j)
0.77,(0.37245844897267955-2.5904567752680215e-05j)
0.78,(0.3240305926380544+2.1035214041862045e-05j)
0.79,(0.32357146864367686+1.4167621617071665e-05j)
0.8,(0.3399412555023108+8.130018018216558e-06j)
0.81,(0.32104309787899465-7.786644458323332e-07j)
0.8200000000000001,(0.3387188048781582-7.810044643076003e-06j)
0.8300000000000001,(0.3723895382713489+1.6330011322769543e-05j)
