1.000000000000022871e+00,1.000000000000025313e+00,1.000000000000037970e+00,1.000000000000031974e+00,1.000000000000020428e+00,1.000000000000041966e+00,1.000000000000033529e+00,1.000000000000025979e+00,1.000000000000028200e+00,1.000000000000059730e+00
9.973304006310936831e-01,8.748235558093532260e-01,9.985854526052615476e-01,9.967645817857425650e-01,5.155536401525833146e-01,9.950330908643293393e-01,9.995300577574335321e-01,8.820934672890383688e-01,9.933909744750399895e-01,9.932126085061538934e-01
9.866519514525629031e-01,5.490502893555575525e-01,9.950471883716885957e-01,9.877594067232883246e-01,8.896693124360737226e-01,9.688914486761128764e-01,9.975950777464395181e-01,9.697048885233093829e-01,9.934719375763709781e-01,9.900498855238117901e-01
9.880743228078081586e-01,6.351013780174841195e-01,9.966900308909438788e-01,9.776943723493790595e-01,-5.677940886728183312e-01,9.445561547584255813e-01,9.981765023413208260e-01,6.249082441406992317e-01,9.720924960966612627e-01,9.666293033724703276e-01
9.866041804392648995e-01,7.425383028746327385e-01,9.973283501050728139e-01,9.801314642122630483e-01,7.222378366700715757e-01,9.617813621227135901e-01,9.991577856449661565e-01,9.170151630735907666e-01,9.948086124115854689e-01,9.885235922039923295e-01
9.920639157865454028e-01,9.636931129402237506e-01,9.989626314448795119e-01,9.952159816794720060e-01,7.875940829247515262e-01,9.921306745791641513e-01,9.996191662368498765e-01,9.519520055702989092e-01,9.956828278737934745e-01,9.939938125595347840e-01
9.921438586000399518e-01,9.912322308459663445e-01,9.997370173018083062e-01,9.972683591902062883e-01,9.874154901033453946e-01,9.990533232678288078e-01,9.997777920521382367e-01,9.948506516282588086e-01,9.995320334588118083e-01,9.989085127178928269e-01
9.815297720802533821e-01,7.373691851175856460e-01,9.986414224532005335e-01,9.888579308541135537e-01,6.837841443190686430e-01,9.856335344384432595e-01,9.989475327106079883e-01,9.390845394460948237e-01,9.915499604547506340e-01,9.861587487999494694e-01
9.616567985600700252e-01,8.770970087614585742e-01,9.932709269262374185e-01,9.821370781097727987e-01,-7.414482259041450807e-02,9.770898680832768024e-01,9.983347748164909108e-01,6.897730367422384434e-01,9.895430766439896608e-01,9.835751450598834156e-01
9.556815609980104931e-01,7.704294079526524675e-01,9.961706045901498330e-01,9.738253063791879605e-01,5.945027971876883921e-01,9.888190957138901505e-01,9.970813135060204724e-01,9.387938629083365516e-01,9.740835138993844122e-01,9.687695505687573538e-01
9.484549988751094229e-01,7.248615728129530478e-01,9.972020286649568854e-01,9.848747925028825678e-01,1.008507923841594350e-01,9.924583863301248421e-01,9.974204119281278036e-01,7.533978625950379371e-01,9.943838303735702544e-01,9.919365637378789735e-01
9.315536990111712434e-01,9.509223866660746483e-01,9.979862784441063672e-01,9.923331521696087121e-01,9.847043410492453130e-01,9.951284085410354585e-01,9.982421823140172901e-01,9.875598123169025966e-01,9.962661780359680641e-01,9.906525324396123766e-01
9.100103397646536196e-01,9.615870591969644110e-01,9.979101346894725388e-01,9.797843261526043568e-01,8.935329990543570133e-01,9.950121947776895404e-01,9.977647643396196919e-01,9.581786161245238187e-01,9.967379194238240592e-01,9.895306573509796699e-01
8.827657373275690222e-01,9.029788592941221381e-01,9.965847768929663175e-01,9.857015780143433270e-01,9.711633900474336833e-01,9.668718216751126526e-01,9.963043304365033492e-01,9.716696438426314364e-01,9.852818316355557160e-01,9.741718140947728255e-01
8.446432848201463894e-01,7.573551656123355125e-01,9.928468595820928444e-01,9.679789264660101367e-01,-6.714850160696260728e-01,9.507619833692362299e-01,9.940420592995539151e-01,6.044583224955401013e-01,9.868050193038855333e-01,9.681264104499101020e-01
8.120312688728893447e-01,4.174106955958920562e-01,9.907739877544567975e-01,9.524335664451420991e-01,8.880783374309899614e-01,9.599594529957500288e-01,9.932274736724345798e-01,8.864649115481992858e-01,9.725081643789482699e-01,9.494984956788244945e-01
7.925317698226089780e-01,8.114768016986824151e-01,9.951802554528255129e-01,9.792009301462779591e-01,2.822259560772021336e-01,9.792921363294532222e-01,9.941961081940426936e-01,8.287991128845686450e-01,9.936601617152615029e-01,9.657317839060929332e-01
7.677776029302213479e-01,9.821144591749094710e-01,9.949492932137309342e-01,9.575931404331782248e-01,9.709967779700425794e-01,9.939935265435568823e-01,9.936044892134062723e-01,9.437337868959854159e-01,9.962291662954926297e-01,9.686620942964817571e-01
7.374841637798508209e-01,9.426433494224222276e-01,9.934010472187008167e-01,9.668701480928667547e-01,8.273019479080560012e-01,9.922520210934100415e-01,9.921968446918042472e-01,9.212019692943983484e-01,9.948025838047108715e-01,9.633061545035026541e-01
7.087213103754794741e-01,7.602483056379080173e-01,9.910243205940753031e-01,9.699834970783290933e-01,4.897307508861905578e-01,9.880337235573088961e-01,9.900892768582355563e-01,7.489499817903708667e-01,9.793782823779603186e-01,9.440587324158175031e-01
6.858933563863139904e-01,4.085041492714103217e-01,9.874411161369888168e-01,9.219748451854383742e-01,1.904862338619557893e-01,9.639975513713346933e-01,9.890590127182776747e-01,8.452813327980729374e-01,9.784225524745966407e-01,9.401908851074021189e-01
6.666302832591942673e-01,6.907331225109129003e-01,9.850598842839456415e-01,9.621170444919771025e-01,-2.531175771057018672e-02,9.451783006885221550e-01,9.875860218461592899e-01,5.955909012487492493e-01,9.697243871376660662e-01,9.275243618409568791e-01
6.590795126187385389e-01,9.448463770376279713e-01,9.863320357941244287e-01,9.462168335395726437e-01,8.258423362188127559e-01,9.675921625502176271e-01,9.870220945754081265e-01,8.880688208071698675e-01,9.835402129554026152e-01,9.344018401582081523e-01
6.553310373429649394e-01,9.691917687718587526e-01,9.851505904027667571e-01,9.206949900000693798e-01,9.495395781026395587e-01,9.877331672815321539e-01,9.867340181356728523e-01,8.696618530567084004e-01,9.880343180875171827e-01,9.324318560091622299e-01
6.545018147742120984e-01,8.464463233976475820e-01,9.810843151832250308e-01,9.650214351948034341e-01,9.246775805040859941e-01,9.800567789056148227e-01,9.855242500222608504e-01,8.569152415850526117e-01,9.872060658896419927e-01,9.228465665384253391e-01
6.572151948389923781e-01,6.818113632751872100e-01,9.773211671842197967e-01,8.920654632345489388e-01,-2.856619662582363661e-01,9.634781100619490557e-01,9.834453526396603751e-01,5.869603075123410729e-01,9.758205082507227512e-01,8.969059769160817597e-01
6.707858378084169404e-01,6.544729393505784865e-01,9.744651280473296540e-01,9.002086622599709820e-01,9.433917507146718506e-01,9.569331529163330741e-01,9.808594217043622443e-01,7.718906862094337962e-01,9.711350799653281074e-01,8.835254677667826462e-01
6.927079921857903777e-01,8.568205564616729886e-01,9.699244205961390364e-01,9.226849521048572367e-01,-3.130003062783670575e-01,9.630572095469913663e-01,9.814675088889053267e-01,6.017195453694195173e-01,9.708261605119563598e-01,8.847088448353152002e-01
