time_space,trajectory
0.0,(0.999999999999595-4.170995302784918e-29j)
0.01,(0.7184793339601021+0.4666159883796867j)
0.02,(1.529461364183926-0.6482126000282437j)
0.03,(0.2248046164196703-0.22585324892357034j)
0.04,(-0.3510221968117701-0.2695966045047368j)
0.05,(0.19609656467674846-0.0006133740235597503j)
0.06,(-0.07116531392288408+0.4124424939462066j)
0.07,(0.018479322150275295+0.0829878060495401j)
0.08,(0.5028514046024541+1.3890585557038246j)
0.09,(4.806833812223697+12.457540975556556j)
0.1,(0.1258788791614879+0.0026336694640389045j)
0.11,(-5.543591110860926-4.08796149378371j)
0.12,(-0.047811688022629556-1.8237218869768888j)
0.13,(0.057238437898700784-0.05206335989156093j)
0.14,(0.0841673042864566-1.5429800287225945j)
0.15,(0.07809170159013078+0.005959423790421425j)
0.16,(-0.7147421420103028+0.4656898010836276j)
0.17,(0.006388712843759548+0.07935662045072565j)
0.18,(0.34285699125426133+0.2707882043552536j)
0.19,(47.636016035257406+14.218937254893836j)
0.2,(0.023072478791774917-0.0005070714667817864j)
0.21,(-10.79903560967634-14.997850943358875j)
0.22,(-0.9697498157869923-7.676598830653235j)
0.23,(0.027450588983858742-0.01082152463162579j)
0.24,(3.357979373048422-3.341100673514471j)
0.25,(0.020807972613521027+0.004204015755918372j)
0.26,(-0.6558029902006998+0.25174330579818205j)
0.27,(-0.0021528726227882104+0.08935125834823739j)
0.28,(0.17947314701850944+0.0164957652163566j)
0.29,(72.41940328899884+19.030635196415982j)
0.3,(0.010837429525251345-0.003442107491226579j)
0.31,(-10.695564147149774-4.688241160130233j)
0.32,(-7.304856692507274-21.878417706892698j)
0.33,(0.02563914527462968+0.002855962937546108j)
0.34,(-1.6294736547462996-5.452749278924983j)
0.35000000000000003,(0.03227975729235195-0.0007821243235120536j)
0.36,(-0.5827565724320602-0.33306661165823487j)
0.37,(-0.09259687085887808+0.19740760261229723j)
0.38,(0.02108597398460246+0.0027528080064622208j)
0.39,(69.18851893483779+36.34218666246913j)
0.4,(0.01584476563854151-0.001180840745348161j)
0.41000000000000003,(-6.171799788015244-1.010382412858019j)
0.42,(-57.84786708901682-8.924941566402364j)
0.43,(0.006169079864764304-0.0030091616117208617j)
0.44,(5.662803673606047-6.168497020519048j)
0.45,(0.024061370007565-0.0036871319734673807j)
0.46,(-0.41347158526907973-0.04987382801927487j)
0.47000000000000003,(-0.23117323177924004+0.0451729076832798j)
0.48,(0.016444160042586267+0.0031167417726819047j)
0.49,(80.30671830615483-3.1169711846790356j)
