3.384209571643954639e-01,1.169148950360269917e-01,1.008980279342583108e-01,7.142699569217034195e-02,5.290885052227700669e-02,1.738491477687134912e-01,3.387271071640382547e-01,2.162047991310122874e-01,1.184571707731622327e-02,1.794383277139809663e-01,1.714586253093286772e-01,2.332060020351014312e-02,3.387260863290438295e-01,3.387263606005534999e-01,5.928651111431356563e-02,1.678958824333973143e-01,2.790302260410980340e-02,3.387266594480071169e-01,8.581126128390682839e-02,3.387259203395184270e-01,3.387217245589079773e-01,3.387165047331588963e-01,1.158597310578662609e-01,1.666874205964194999e-01,2.291160577492826200e-02
4.807155024222331541e-01,2.181530707005138736e-01,1.270494099682333566e-01,1.958324611953599081e-02,4.972038071083984684e-02,2.182222623046400911e-01,4.858619626266999503e-01,2.108311583786087740e-01,4.459964313629868893e-02,1.254233020346627037e-01,1.000955204771985796e-01,3.521498143724050706e-02,4.857265700624499583e-01,4.857627003071503524e-01,1.062797389972188755e-01,9.176526833516698844e-02,4.770270456885844501e-02,4.857833559682310232e-01,1.126498715271700285e-01,4.856076917276218041e-01,4.845590210240590112e-01,4.849457476785116739e-01,2.318815124384084603e-01,2.269634359978964233e-01,7.220215577602351331e-02
3.609670908193552408e-01,1.666376106552950320e-01,1.019928145990107032e-01,-3.258213680316755789e-02,7.967309154752180711e-02,2.002654313480729809e-01,3.730829244594707772e-01,2.337910328193387732e-01,1.073956696493357788e-01,7.211863190227980891e-02,1.520285620206718591e-01,1.079600247014515929e-01,3.722178445237213640e-01,3.725044325792541966e-01,1.095875239826719638e-01,1.183439027716470804e-01,9.140575022224980972e-02,3.724061185154825537e-01,1.410589096307087731e-01,3.711692253559831234e-01,3.641452618975531963e-01,3.685014255388994187e-01,1.925440363331946403e-01,2.100363398785140279e-01,6.177060871697523381e-02
3.932238665921505838e-01,2.449264108270799434e-01,1.895994324028323075e-01,-1.033539611383244017e-01,2.137260807652604511e-01,2.472151379326400222e-01,4.197710868367844905e-01,2.751915899301505819e-01,2.987927318549039035e-01,2.554990258559987626e-01,2.595626320213987315e-01,1.160511975410831870e-01,4.174249576461007138e-01,4.182741697177071449e-01,1.646649843047262307e-01,2.726514506395594228e-01,1.234636156679162072e-01,4.175506007824956178e-01,2.734209986121199365e-01,4.138123286929772382e-01,3.946117662748903077e-01,4.091438663282760402e-01,2.842227508274056125e-01,2.764818289340411073e-01,6.473947703052264080e-01
4.329714354824492628e-01,3.441099960905679156e-01,2.275691481364861546e-01,2.850595686624462499e-01,2.363640479321957311e-01,3.736567956227095921e-01,4.708928351487092212e-01,3.080854151522535167e-01,1.753660782901113047e-01,1.731284560648996274e-01,1.981924102562239443e-01,9.471213196975841742e-02,4.684697051569616244e-01,4.694847778873472155e-01,3.145626700269614218e-01,2.226626739466441851e-01,2.587557077927695182e-01,4.680948844012627896e-01,3.335351299769849787e-01,4.639525794653112656e-01,4.455767894412695496e-01,4.620388027949878795e-01,3.904761102210232981e-01,3.915310659451474162e-01,4.375782593397756770e-01
3.592550867709760620e-01,2.061321631831264378e-01,1.682545455094950904e-01,2.453841423977096148e-02,1.791638554571638453e-01,2.570593594666416015e-01,3.789438631776497202e-01,2.865447164633652122e-01,2.066090077595249958e-02,1.925436742998478390e-01,1.785459854430822557e-01,1.135148582868904521e-01,3.783901747045159691e-01,3.787672865765716601e-01,1.558522416425175416e-01,1.439731380715643938e-01,9.881452430481775517e-02,3.781209786172183840e-01,2.277686774986761309e-01,3.774681205344891932e-01,3.758361353689665951e-01,3.781269307407809088e-01,2.344239754027460931e-01,2.472273878869067631e-01,1.297036278168055556e-01
3.552603943431867917e-01,2.164052379030944051e-01,1.584496193159474764e-01,-3.423646725067595181e-02,7.476893311137890186e-02,2.081560083619314605e-01,3.629586361146081575e-01,2.514955696692759979e-01,-1.402976178928515283e-01,1.439257327194682357e-01,8.744306979192259521e-02,1.048229525147292007e-01,3.623425496605350848e-01,3.626357768950994598e-01,1.427361969506979189e-01,8.212511677797704190e-02,8.345734171527671719e-02,3.625716149683511080e-01,1.095731279129058128e-01,3.622103825024437507e-01,3.588913188344681204e-01,3.600126115217248124e-01,2.391348737793368429e-01,2.403425608271166081e-01,-1.808101212349984277e-01
4.161032317265850322e-01,2.606852504757534161e-01,1.466562601304430002e-01,-3.169434387666403841e-01,1.012504856321386065e-01,2.718260255302074602e-01,4.370835824785320733e-01,2.504835078065102971e-01,4.152596793634290989e-02,1.600677363070511783e-01,1.070425516780436209e-01,9.769838165801732199e-02,4.347798444388085715e-01,4.356042269704934466e-01,1.895450720342295170e-01,1.139524323458598054e-01,1.250528062267309282e-01,4.350125819798500437e-01,1.522758044833513180e-01,4.314732746739837754e-01,4.123088406105952508e-01,4.264187128517896164e-01,2.882309464836764201e-01,2.846768376382007304e-01,7.786156165916802152e-02
3.229382946744583371e-01,2.507061659949562094e-01,1.685428644776639506e-01,9.893804545420126217e-02,1.440356593077304348e-01,2.991877391580892720e-01,3.507666962089838192e-01,2.898705884606538330e-01,-1.227268841295903884e-02,1.951612700897497610e-01,2.175816951827475310e-01,6.716596454506246205e-02,3.488644496933178130e-01,3.496345954828854463e-01,2.543860663628908503e-01,2.267542939284966086e-01,1.467000397653263621e-01,3.486235330725352966e-01,2.029046021664425159e-01,3.453524492632880638e-01,3.305162243357401275e-01,3.435292109275255856e-01,2.829761101148806635e-01,3.087281697953485615e-01,-9.638736736492925505e-02
2.418660555228071274e-01,2.034764178454798178e-01,2.050897240878060412e-01,1.816425147075922397e-01,2.047506849833100745e-02,2.391816071472990801e-01,2.552951748544435850e-01,2.522407120742831133e-01,-2.039120645869666945e-03,2.144937569851747550e-01,8.066684330851896234e-02,1.739463462002284466e-02,2.546477526171219696e-01,2.549985048657189002e-01,1.843368614361564906e-01,7.858028534343981797e-02,6.528159498325036836e-02,2.544534329533635897e-01,1.201203080716919391e-01,2.535127796764157226e-01,2.498942011230436966e-01,2.536240527307635495e-01,2.211021327594593355e-01,2.065959051377088684e-01,9.464962353510375861e-03
