time_space,trajectory
0.0,(0.9999999999999635-1.1805669542427943e-30j)
0.01,(0.9925445100710069+3.327344658351719e-05j)
0.02,(0.9906531293788118-0.0006467442225268562j)
0.03,(0.975042456203871+0.00010758467570973122j)
0.04,(0.991770848640455+0.0011187517293700271j)
0.05,(0.9941866463333405+0.001188307967655989j)
0.06,(0.9990655444342942+0.0007900589902496918j)
0.07,(0.988860239676214+0.0014594561233897748j)
0.08,(0.9867401204554058+0.0011968134137019533j)
0.09,(0.9741881478301402+0.0023745828818762843j)
0.1,(0.9928350054140392+0.0031918548002557666j)
0.11,(0.992224711474325+0.00426533058431778j)
0.12,(0.9931194862475188+0.00476949844348695j)
0.13,(0.9803446772030268+0.00648570058988247j)
0.14,(0.9757327028515296+0.006899183314175725j)
0.15,(0.9638156417623082+0.009231964581883155j)
0.16,(0.9800841903950155+0.01072965833461742j)
0.17,(0.9804697596115319+0.01261907303920904j)
0.18,(0.975414086092882+0.013816331264012723j)
0.19,(0.9600704190089286+0.016583451737456786j)
0.2,(0.9541377869818128+0.017988557495107516j)
0.21,(0.9388004466511507+0.01992969653885359j)
0.22,(0.9486894272150324+0.021349616741666903j)
0.23,(0.9445048928776159+0.022540246139828222j)
0.24,(0.9332996520601805+0.022375399519520334j)
0.25,(0.9149007831348183+0.023388282661869347j)
0.26,(0.9073217596315021+0.02374628927549061j)
0.27,(0.8996519704107726+0.024807478955855878j)
0.28,(0.9044402246257189+0.02426878461898544j)
0.29,(0.9018596728966711+0.023999114263113068j)
0.3,(0.8906298367738272+0.023126046880064068j)
0.31,(0.87478361016383+0.02294313436256696j)
0.32,(0.869713440390402+0.023117691993661912j)
0.33,(0.8635834135945959+0.023266736898235125j)
0.34,(0.8634279044971634+0.022881856115758003j)
0.35000000000000003,(0.8571698985939441+0.02116211903167359j)
0.36,(0.8405051706683386+0.018966950817570702j)
0.37,(0.825748056848351+0.016827609439182878j)
0.38,(0.8154922410852044+0.014342511704016174j)
0.39,(0.8204575131877367+0.011216264399374306j)
0.4,(0.8179110390261112+0.007019778984139994j)
0.41000000000000003,(0.814987376796979+0.0021457699656222107j)
0.42,(0.8061169813766554-0.0025597984986513163j)
0.43,(0.8014850359479923-0.007581714088190427j)
0.44,(0.8012728978890578-0.011432860918751396j)
0.45,(0.8202106089997212-0.015569218127989132j)
0.46,(0.8297221796100047-0.01896719195075735j)
0.47000000000000003,(0.8345611349864769-0.02216345633211786j)
0.48,(0.8316271972323676-0.022639338155035795j)
0.49,(0.8411668247018264-0.02430429675507729j)
0.5,(0.83349927115407-0.024194805377690698j)
0.51,(0.8551741900711862-0.02569110360450659j)
0.52,(0.8584093853651216-0.026369455750960474j)
0.53,(0.8566020576280693-0.028442129908360068j)
0.54,(0.8450019643406833-0.02878195381541301j)
0.55,(0.8529960575767295-0.03051230575675484j)
0.56,(0.8449213315885536-0.03199691967430477j)
0.5700000000000001,(0.8672413164256516-0.0345148083613544j)
0.58,(0.8743489625201739-0.036678104432331805j)
0.59,(0.8780994818029224-0.03778592017837533j)
0.6,(0.8712659489817518-0.03530743457264036j)
0.61,(0.897479424062395-0.03368931278280993j)
0.62,(0.8969021545975626-0.028817805410250728j)
0.63,(0.9196728947772653-0.023637024776870623j)
0.64,(0.9236423509332146-0.01642813120065419j)
0.65,(0.9206489412887296-0.009581750033244102j)
0.66,(0.898225409339626+0.00022372976117060516j)
0.67,(0.9087926930161099+0.009611319111887999j)
0.68,(0.889817243081301+0.017271901150156005j)
0.6900000000000001,(0.885464835648315+0.02621857603176294j)
0.7000000000000001,(0.8632196582517884+0.03212061590313062j)
0.71,(0.8438206188991104+0.03776455541134349j)
0.72,(0.8052019254905592+0.04121793434602832j)
0.73,(0.8003861745978277+0.04536815315484255j)
0.74,(0.7851124677839385+0.04809959804702279j)
0.75,(0.7752332634667536+0.05229403575240231j)
0.76,(0.7577544183392513+0.05551042270335787j)
0.77,(0.7415839895063149+0.06020306858151897j)
0.78,(0.7137630380136305+0.0656515774486901j)
0.79,(0.7069659285896883+0.07350437623438369j)
0.8,(0.6889717033042893+0.08184976019141567j)
0.81,(0.6678880707628752+0.09068983302696472j)
0.8200000000000001,(0.630311212927648+0.09673809025086048j)
0.8300000000000001,(0.5960223991893564+0.10366038551381149j)
0.84,(0.5509076657526162+0.10617229388038782j)
0.85,(0.5158074706388932+0.1089710801098454j)
0.86,(0.48275533838962026+0.10793439216937792j)
0.87,(0.44418873897178185+0.10227441835142295j)
0.88,(0.40614305501058096+0.09279778232391128j)
0.89,(0.3744867904685729+0.08356036599506869j)
0.9,(0.3490824600476803+0.07240893942582491j)
0.91,(0.3311712958366554+0.061702155975771895j)
0.92,(0.3189515602026184+0.05219474103939188j)
0.93,(0.3080940743780633+0.04215471443755544j)
0.9400000000000001,(0.2962324030959761+0.035723431663478675j)
0.9500000000000001,(0.28571551944446794+0.030929150258614486j)
0.96,(0.28163766751805075+0.029316008409399495j)
0.97,(0.27457720642903327+0.02814756505731618j)
