time_space,trajectory
0.0,(1.0000000000000004+7.092926855375934e-31j)
0.01,(0.6670877933572112-0.17228384538866545j)
0.02,(0.8014398707500091+0.04824161849097123j)
0.03,(0.9084180243019848+0.04164046998487161j)
0.04,(0.7330155591542786-0.1708458807743171j)
0.05,(0.989593902807806+6.589275378100522e-06j)
0.06,(0.7747395836162453+0.16787516161386523j)
0.07,(0.9254258601993482-0.05518518909992949j)
0.08,(0.844854954402259-0.03708511056163471j)
0.09,(0.6493241512331321+0.1790716923573886j)
0.1,(0.9905563903675273-5.1942712152436704e-05j)
0.11,(0.6832066235571354-0.1618335257587897j)
0.12,(0.7803968465340813+0.06177579206901513j)
0.13,(0.9348660244447677+0.03139358846777747j)
0.14,(0.7074626217638644-0.17411082729176633j)
0.15,(0.9487882603826201+0.00016866961405580567j)
0.16,(0.7832404836520168+0.15481644238164344j)
0.17,(0.9149408801207938-0.06827105224350105j)
0.18,(0.8874651847967797-0.02697482044233328j)
0.19,(0.6384679566954177+0.18421867131339772j)
0.2,(0.9570300381826264-0.00039787627546632767j)
0.21,(0.6708979773987149-0.14272370723197925j)
0.22,(0.7271839098205403+0.07309576559145625j)
0.23,(0.9638572660830839+0.022245515504354545j)
0.24,(0.7275841114005378-0.1858063556215442j)
0.25,(0.9463922626389776+0.0007716623047469254j)
0.26,(0.7884228371183726+0.13937301465815777j)
0.27,(0.8733838350754973-0.07892765552046857j)
0.28,(0.8979182710165197-0.017617568138116563j)
0.29,(0.6280099557293143+0.18580019260417482j)
0.3,(0.9578310530373298-0.0013204959570761294j)
0.31,(0.6836328164312655-0.12770107601860156j)
0.32,(0.6583894765692619+0.08156426854655931j)
0.33,(0.9258174048754975+0.013573669586203848j)
0.34,(0.7045937503902471-0.18343157232397272j)
0.35000000000000003,(0.9085957962839165+0.002038543300682879j)
0.36,(0.7884292070931884+0.12200708055527008j)
0.37,(0.8251993368796984-0.0878904793349476j)
0.38,(0.8818286783851232-0.010141563940955283j)
0.39,(0.6025819861466175+0.17921824044067444j)
0.4,(0.937493953199828-0.0029785783366978783j)
0.41000000000000003,(0.7102757658916683-0.11366560817948347j)
0.42,(0.614328066453721+0.09129416684955961j)
0.43,(0.8800398712863754+0.007243144433391559j)
0.44,(0.6615883652825864-0.17252496322799799j)
0.45,(0.8452481194565904+0.0040073169119374166j)
0.46,(0.7867841810102433+0.10414778132005528j)
0.47000000000000003,(0.7964953186695918-0.09735909753737072j)
0.48,(0.8629912596603404-0.004864861002289365j)
0.49,(0.5531814882782505+0.16220327960730882j)
0.5,(0.8298626503099088-0.004991492959685799j)
0.51,(0.675969036114881-0.09037199490162472j)
