8.199250481386072265e-02,2.385713460398410368e-01,3.218402131921191400e-02,1.093705344198924456e-01,4.092881157403702730e-01,1.959899847055555921e-01,2.853294753745388435e-01,1.597718068487432308e-01,5.142613750302411912e-02,-3.131080042270768526e-01,-4.788535054745041847e-02,-1.017910148563981459e-01,4.092884898038733343e-01,3.890864499276085881e-02,1.029474413444425862e-01,4.092792407329117199e-01,6.081024557093459015e-02,8.319546400505561934e-02,8.473159726058195063e-02,1.558120664058461335e-01,1.472902552279372126e-02,2.039601845688655823e-01,2.560111290036630183e-01,4.087250989963335801e-01,4.092883138976003421e-01
1.086790871332015129e-01,2.886407516386332861e-01,1.927037095626657204e-01,2.882922562253563137e-01,4.811984481587660012e-01,8.908259048774444522e-03,9.980160220949056693e-02,2.404438069373973919e-01,1.795058281389245169e-01,6.501274476271651226e-02,-3.258926073670920156e-03,6.594186919247788103e-02,4.813424830384971376e-01,1.024089476507735047e-01,4.083532970913678062e-02,4.783007823717803642e-01,2.049786989023731631e-01,2.096449073255450546e-01,-8.802606655879353925e-02,2.674368473951719283e-01,1.815288567714550827e-01,2.647719865088572488e-01,9.215736150262941739e-02,4.738639284340339097e-01,4.811183732556170156e-01
1.474391592520151173e-01,2.122330702212065767e-01,1.410676513804073329e-01,1.812244342315935397e-01,2.579477762243836403e-01,2.389448376885480382e-02,1.876056890882470685e-01,1.861231634717787908e-01,1.464316865839267456e-01,3.150540391643512350e-02,-3.376891554158950853e-03,3.430271573760917403e-01,2.600652010789692992e-01,8.531515587210464213e-02,6.813931454541884147e-02,2.503159691045030444e-01,1.252551659081311553e-01,9.880258960619750508e-02,4.973479407025855475e-02,2.259598852742452924e-01,8.190839769262199185e-03,2.181019564187256232e-01,6.256460980788172699e-02,2.567853625819035979e-01,2.588900448945190003e-01
1.355784082623778808e-01,2.187422631695853381e-01,1.467526430132658766e-01,2.995774902080414193e-01,3.092512175358590465e-01,-2.371304132489168021e-02,4.014202501697910486e-01,2.755752813950077540e-01,2.852947402883558858e-01,-9.414572764766240831e-02,-7.573022088292846732e-02,2.819893191567596769e-01,3.175295034435774433e-01,-8.627218573733384799e-02,1.164699536428087795e-01,3.066014597175348855e-01,1.674305799870967060e-01,1.708464274696551710e-01,5.511062063791441479e-02,2.276383438087393463e-01,4.772301247197197061e-02,2.678872398679401079e-01,1.288643083106581211e-01,3.146082168225538545e-01,3.160047641435392296e-01
2.396702470018992337e-01,2.665089032374706735e-01,1.720254113288859910e-01,3.069554320793445590e-01,4.587850367266389506e-01,-4.258261249326091014e-02,1.430968715175520989e-01,2.848117769385353770e-01,2.010027852922754710e-01,1.037035605080025291e-01,9.598600418243789095e-03,4.057559808666703211e-02,4.646039222723767903e-01,8.097790636483706561e-03,3.763276914326812994e-01,4.604255184112448496e-01,2.188443421299511582e-01,2.310530596225426891e-01,6.164932139475686190e-01,2.334292434273467498e-01,-4.697874973394729203e-02,2.975712769782828948e-01,3.228696787781976663e-01,4.609920810651698675e-01,4.647845701774991345e-01
8.862751471068516240e-01,2.656213280035920610e-01,6.601077103285163394e-02,1.678942569670508200e-01,4.199561148658861320e-01,-1.579353615704106317e-01,2.234095351170725663e-01,2.166273071382454063e-01,1.011914990677601212e-01,9.066401773914428697e-01,1.412580472278199828e-01,-1.021070644681278811e-01,4.210481160457130168e-01,4.321370546304921512e-02,1.353239753643685483e-01,4.157273878303391901e-01,1.776450519450884225e-01,1.278772733426704888e-01,4.647541956315098810e-02,3.135300263502091567e-01,2.011199237958528341e-01,2.313176801781226810e-01,1.906970134867606859e-01,4.186158942203515032e-01,4.201443485862889071e-01
3.257662840298700818e-02,2.484857786922784750e-01,1.399539810853603683e+00,4.056395729268960637e-01,1.463298599368531294e-01,1.812851312285301223e-03,6.618075537355745663e-02,1.686522014488179289e-01,3.218071329096914290e-01,-1.945608924387262195e-03,-9.858300980764183805e-03,1.206218583241413199e-02,1.474373955868910346e-01,-9.348917758002855960e-02,2.552858161336398757e-01,1.465118684243792435e-01,1.258777031791533940e-01,-1.242045454430122237e-01,5.201178970988890732e-02,1.982261853767937343e-01,-1.120331865371270164e-01,2.377886672013694858e-01,3.170286660157150549e-01,1.451959921768331552e-01,1.474529553018505412e-01
1.624962062226915915e-01,2.985777668938054963e-01,8.109692978371034477e-02,1.991010736963055028e-01,4.082391081761659324e-01,2.910879531141735699e-02,1.543385499526050419e-01,2.139200103611733628e-01,9.327922555076650912e-02,3.268473929722046090e-02,-1.815254516059081058e-02,2.540003301533604319e-01,4.096176469998508707e-01,-2.355043263070174826e-03,1.575417243161331832e-02,3.955462017486030546e-01,5.656533801390881827e-02,8.963840941422496211e-02,1.444668020338018277e-01,1.935484676638127288e-01,1.321622955146083481e-02,2.623390087918622826e-01,5.821566318447708027e-02,4.073209696441116856e-01,4.079372457887267545e-01
6.507301597365118540e-02,2.225054092773552095e-01,1.121019841887054835e-01,2.182557999505995716e-01,3.018726376432172009e-01,3.722574380752979167e-02,2.891362346249072221e-02,1.735977018341889055e-01,9.453638307404378660e-02,5.215078321296248015e-03,7.504628787079115071e-02,2.667366638325864917e-02,3.093873184722341629e-01,-1.920646315308518906e-03,9.980198992574947081e-02,2.989122930547228885e-01,1.537166151141824699e-01,1.067256902716870459e-01,3.795667674437789435e-02,2.183783183485755452e-01,3.188210550417876904e-02,2.235299007364484336e-01,1.709807562823004168e-01,3.071800328333297303e-01,3.078207684640708597e-01
3.380918541873764838e+00,2.420780853507733532e-01,5.889554759311042831e-02,1.541962799827713837e-01,3.800717774126299853e-01,7.083019558461446374e-01,7.899684798310634415e-01,3.071545545637916486e-01,1.338080385088496471e-01,5.225972159187723953e-01,-3.207780861213761076e-02,7.953381556144611952e-01,3.866413514375441896e-01,3.166579883864899247e-02,4.154679981395206778e-01,3.823969571489305164e-01,3.155988994608172060e-01,1.089834421770633222e-01,6.857920033982989327e-02,2.616970878185945204e-01,1.354690589100661369e-01,2.495220655650891017e-01,1.725372329918421488e-01,3.851371673825477182e-01,3.865104406326781983e-01
