9.999999996195542140e-01,9.999999997905579807e-01,9.999999998692261638e-01,9.999999998428152903e-01,9.999999997809108088e-01,9.999999996626935950e-01,9.999999997176072242e-01,9.999999998985120708e-01,9.999999999580596599e-01,9.999999997947836006e-01,9.999999996472060948e-01,9.999999998958342129e-01,9.999999998259786471e-01,9.999999999614075374e-01,9.999999997332901236e-01,9.999999997883876057e-01,9.999999998603764650e-01,9.999999996781934186e-01,9.999999998166683168e-01,9.999999995612312009e-01,9.999999996642205957e-01,9.999999997035248223e-01,9.999999998947878277e-01,9.999999996804893598e-01,9.999999998142513613e-01,9.999999997522954764e-01,9.999999995910655581e-01,9.999999997462427626e-01,9.999999999592268374e-01,9.999999995661404961e-01,9.999999998367347098e-01,9.999999998332893547e-01,9.999999997733386436e-01,9.999999996027200133e-01,9.999999996697562787e-01,9.999999997326898260e-01,9.999999997109075833e-01,9.999999998181919869e-01,9.999999995853614543e-01,9.999999995965010990e-01,9.999999996908218725e-01,9.999999997008710562e-01,9.999999996659340029e-01,9.999999997120327944e-01,9.999999997911857008e-01,9.999999996916351108e-01,9.999999998944237856e-01,9.999999998270932000e-01,9.999999997661029871e-01,9.999999998029299730e-01
1.858034599345019016e-09,2.507987663006343253e-18,1.690982283985828211e-10,1.783377839955649982e-18,6.362334286691560893e-19,1.843827004013059865e-20,1.080399796901505671e-11,3.873652780213044308e-14,1.195073632391775037e-15,3.944564264988270473e-14,1.247034635466390813e-16,1.966507047371313497e-12,6.443147057593632783e-17,3.918782449970695101e-15,4.710800724569288706e-14,4.321495858881694551e-13,1.230618188849951998e-19,1.089688578623908919e-12,4.377302246371111885e-16,3.514088360916608375e-13,8.448245171868821696e-21,9.154838885966317612e-17,4.420881317106382658e-10,8.676329614840312354e-17,3.691359278395371154e-13,3.724702168179415127e-13,1.150362548104695130e-14,1.518200483197590955e-13,3.586004852785237714e-15,1.296895566539714907e-21,2.686049373303863903e-16,6.879095405352672426e-13,1.054464151921904883e-14,6.258679701450964704e-15,6.052829143833414800e-19,1.731145200339161263e-11,5.694073923815741690e-19,3.278943734979387565e-15,1.212566333648264787e-20,8.045620547794609680e-14,1.665485692677573436e-16,3.366318755203809983e-18,2.371551175805696218e-14,2.587217524895250823e-16,1.671398343373758209e-21,2.486348041065946383e-17,5.471177422452881324e-17,8.563193002678016786e-15,7.196495448384310433e-15,6.404325055592802549e-11
6.496185477226597456e-17,2.083283851927483309e-15,1.827976180504148770e-13,1.038216695708663762e-21,1.786007362826174506e-21,2.869367205408976290e-15,5.186336029291674472e-20,1.105177707492943923e-16,nan,5.012917681622164317e-19,1.587944049322338582e-18,1.053854577046743358e-19,4.015421059066918049e-16,3.497680260054819448e-21,2.485699113252364889e-20,9.980403336723865045e-22,nan,nan,6.642974477931856475e-19,5.676001922745022171e-18,9.451979354846386616e-19,1.693496615799817049e-18,2.520068583196766724e-15,3.632687627589223307e-18,8.980785396047249961e-20,3.092765808054254098e-21,1.544199555903244521e-14,5.034035444343440626e-21,2.191589886464074593e-20,7.312029978743334144e-16,7.904049074628736036e-22,2.897538842536183020e-21,3.975620345681180246e-15,nan,2.938716930570355122e-24,nan,2.175094469424094612e-26,2.027493905772448323e-19,2.668837923033392122e-18,nan,2.474847076179521217e-21,1.945795540041960037e-19,2.621757709565510723e-14,1.513610039962916375e-17,2.328952436329447956e-21,5.451927331747721623e-19,1.143415731805572484e-20,1.446166105596786094e-16,2.450553264884165529e-18,3.803370818342299414e-21
nan,nan,2.530888647461495146e-13,6.581906417652769045e-23,4.234930007957498079e-21,9.067032742890210223e-19,7.219104130212646161e-21,1.340280609461407676e-19,1.784815564982322640e-23,2.479489470487285711e-17,3.023706222501241159e-19,5.356335853661432603e-22,3.812607257123063412e-21,2.899892695389705453e-16,1.275276445030965193e-16,1.753013492480686019e-23,7.293215518024881334e-22,3.789830449685185064e-21,4.530672113253173118e-13,2.324395805358155700e-19,2.257655511782203340e-15,4.690505609264364693e-16,1.980889271176616897e-20,1.032912120151855154e-12,4.193987167144090902e-26,6.968771966091896770e-16,9.660023800847074540e-15,1.471452946260107715e-22,4.761188890789680006e-18,2.297274090765241031e-22,1.683669418285999679e-17,nan,2.318293010489969803e-17,3.953033415235768192e-18,8.523869862060599443e-19,1.439929858759573711e-14,8.796960424422095571e-22,9.410238421756027976e-17,3.174649543753028173e-18,3.633670104175237855e-16,1.956598215871506410e-19,1.217348294233939002e-19,2.630547585721233521e-17,6.189125947381769374e-21,4.625240205047803095e-19,7.555143892603207609e-18,4.836274121939081443e-23,1.378177335679525286e-23,9.165011546583811023e-18,8.780213418059358901e-17
3.079966460169286882e-22,2.165160623957748818e-24,2.070015510632462919e-14,1.677477727953815226e-19,7.013721024336360896e-19,1.828554383762212749e-23,5.471155319781797410e-23,2.882713734353264380e-20,1.815789692911259628e-21,6.311821964908542977e-23,1.007402294040558256e-21,6.240771202445039235e-18,1.598289838904883631e-18,1.480753700610746553e-17,3.777711829007546310e-20,4.088596478838109152e-18,1.471930559889933585e-21,1.369803135009883144e-21,4.031129255502010694e-16,2.089721642701272364e-18,1.998407500424822031e-16,1.620706874239837124e-20,6.710864902031495218e-17,6.007067302177248703e-15,8.009953623534436156e-23,3.860502398430167753e-19,4.761777726229010366e-19,7.607250332006632892e-23,3.513212076398231258e-19,8.147597243189095485e-20,2.503389012081666982e-16,nan,3.051424258671856932e-16,2.850248913444895514e-17,2.430841196190722482e-15,2.822210323498881108e-18,6.683985606406018558e-20,3.281969767096474904e-24,3.316533435310255231e-23,1.476785738807531679e-24,7.947921406414058471e-22,2.655565027933517141e-22,2.963963103552535101e-18,9.578674547225665603e-26,1.106336042952812025e-18,6.112547342641610573e-17,3.622044480496723660e-20,1.018048377256384033e-19,4.765325258037175982e-22,2.138576600491557285e-18
2.386440713057857461e-24,1.598343207543188181e-18,3.377347679594581768e-16,2.462477189831333735e-26,2.385957393498930159e-20,1.905075824454672689e-20,1.983900793186338891e-24,1.556287033747734153e-20,2.325159306527779919e-18,7.627782091383018415e-18,2.183904219623710613e-20,3.544889840201017831e-18,4.703314831092498811e-19,5.333685729445411966e-21,7.285788295269910996e-18,9.996499181981647023e-18,4.926461916426037288e-24,9.231344666079013663e-20,-7.510127615299580624e-22,4.402603871541861163e-16,3.996569336511801633e-16,3.958836550636342378e-21,-2.004064445083934124e-25,1.040514421035219689e-16,1.169654713501118254e-15,6.544464942677738041e-19,3.999747381828034545e-21,1.696151632933735454e-23,5.258123725019223077e-21,3.807547400852671058e-18,1.582897914939958335e-25,1.333820628906528008e-21,1.509327250377310550e-14,9.642394961388694693e-19,1.960235641588635805e-18,1.899991247051945848e-17,2.326058319589291154e-20,5.317134357993649723e-20,6.007826982607138935e-19,5.247621254414027582e-21,2.001625432817199149e-20,1.321325195413626884e-23,7.550884163820905431e-22,2.038475593282278032e-17,9.895507837126574594e-18,3.479487502609021843e-23,2.478122949288563424e-22,6.135154637046516420e-21,2.262958025492931920e-14,1.170404368018698971e-15
9.754563742216820436e-15,3.066064207993127528e-17,2.078115103766686557e-13,3.212005329708021237e-16,4.407680390173131208e-20,7.628932022132797589e-19,1.123057585806901753e-20,7.750049509998539147e-19,4.165035785388354046e-23,3.502212007133703500e-24,1.513802795693550343e-20,2.254466192597846166e-20,3.295203760527950578e-22,3.641926236186665606e-19,5.292332085749576104e-18,3.626434894193337005e-20,1.533433098505956535e-19,2.424800554204670609e-15,4.556740955816096617e-21,1.555777274043290521e-19,3.947138421610755483e-24,7.880916272433781883e-23,6.550900625565209614e-20,5.216691701575470658e-16,4.610974839133632195e-20,5.186371319902320062e-18,9.755284778149765145e-22,1.008529755425120268e-18,2.945159163866557943e-23,1.364100642526866535e-18,1.011298847456576675e-23,nan,3.122614649093780933e-20,5.847793992917135133e-17,7.580467106808058195e-22,5.794230495140972045e-22,9.625819278465620793e-17,9.108931436229290620e-20,3.384635231975681555e-21,6.706150757301376898e-21,1.116861781374887226e-17,3.003062704526415407e-18,6.909291560925386516e-17,6.453956296271120841e-18,8.100543702297062340e-20,4.422901845668403787e-18,6.809354973125875217e-20,7.318680377614769754e-19,3.694773320528124782e-14,1.478616695446612865e-22
1.248483796622063394e-17,6.147094061382565631e-17,5.786122145784323723e-18,7.304707506888094149e-18,1.010899814026925353e-14,2.123868663700202744e-20,2.372946102057228262e-26,2.982970145560887565e-18,2.537660596430470131e-25,7.652472123519080384e-20,9.411738859149909662e-15,3.221268133694653212e-19,5.667253717017576512e-16,1.843988570292714011e-15,1.216280073263615682e-15,1.780783222645898250e-18,1.576707845974740026e-19,7.788499534765802511e-16,2.721610784716884853e-21,1.016589601125273958e-16,2.391393958961874217e-18,3.270183079554523852e-19,9.350827695974640709e-17,1.997483796364901077e-14,1.448269892883004449e-20,9.979064216690294350e-16,1.750010515325187600e-17,1.835393884816807298e-21,3.853461709090440680e-21,1.192884051806956983e-25,4.238999117849004570e-22,1.036567498584079212e-16,1.711994801387209645e-17,5.707949430599659021e-15,1.266952140131353443e-16,2.229046377625460600e-16,5.376678822781562081e-18,1.223114793104559235e-22,9.498701018633531186e-23,1.401741776701815650e-21,2.574300637830086529e-21,2.512950536440610639e-19,7.525053038601814421e-17,1.525755825442993649e-20,1.190696176477550465e-18,8.156679160810194986e-22,4.358654416829238109e-16,5.841637723179368869e-19,8.326772901764870662e-17,2.187629899371198681e-18
3.673014429989071719e-21,3.107214642461423623e-19,2.544659880480043152e-18,1.939230113517906953e-16,5.791859062870647746e-19,1.842351514705527890e-20,2.275946980559192623e-21,3.056917140976653305e-20,4.517497908890468648e-12,7.231561908310805155e-17,1.799982759743205509e-22,1.333538296354914173e-21,2.763121714407119756e-21,8.196780800749619363e-20,1.700075680321302722e-19,7.838200666766283298e-21,1.096249512352660656e-21,1.618246871811776086e-20,-5.603499820997950052e-19,3.591783009261314998e-15,3.644505718899994081e-22,1.173691552473892829e-23,1.867594685133647026e-18,6.923476977785351199e-17,3.714489939536413540e-23,6.737434424331481304e-16,4.631550424350227872e-18,9.861195494359977222e-20,2.624105375421338351e-17,1.781933888629819579e-17,7.511908713505331803e-21,-2.228008601704858152e-21,3.614130828580776578e-21,8.026935432772441263e-16,2.570333889227519528e-22,3.057801138500518754e-21,4.152924790380852351e-16,5.570484506658505653e-25,4.836358969887888024e-17,1.699395147964479220e-14,1.862637044591331909e-16,1.503099249480801160e-18,3.071324995040405784e-18,1.538830398032838840e-19,1.762263133307074242e-19,5.948322583911979391e-17,6.716370813015386857e-16,7.191717313315280959e-18,8.658387204456085116e-16,1.181203354783502777e-15
2.216331368479174131e-21,3.210037542132394737e-21,7.123104151230981697e-18,3.219957322918773906e-21,4.113005517451919062e-19,1.903336451090386956e-23,1.379049726903260099e-20,2.307169936624652714e-21,2.121219303485028531e-24,7.258565622781076852e-19,5.437698696035635739e-19,4.442292502382095333e-20,8.631196340356045323e-19,8.721927680237642506e-15,5.331145624228048717e-19,5.152011163807045669e-25,2.639132577889771987e-23,2.441707859475005555e-15,1.552219399637188883e-17,4.882116038499849705e-15,9.216052772445463354e-18,1.308759362827390817e-17,2.580181573559917223e-15,4.018428451560416158e-15,7.968782054937036882e-17,4.777281472732902607e-19,1.032918706769466789e-17,2.668837948855546296e-18,4.397375209370251158e-19,6.696471016341962389e-15,1.079685388042746277e-16,5.219572860598346271e-16,6.693495541156229795e-18,1.981116797252332910e-17,1.463227815706421256e-16,1.556215425656940404e-19,2.499857878002327713e-20,4.556900394918750574e-18,3.882185279139837253e-15,6.246295804657575901e-21,1.179427603834917624e-18,7.865951997203747708e-22,2.564555911099696312e-16,4.293452076266960905e-25,4.475084352645033826e-21,5.691175889777690628e-22,4.656116303300690432e-17,2.349490344363202750e-18,1.465237329120948578e-12,6.511115653912623750e-20
