1.000000000001312284e+00,9.999999999945065055e-01,9.999999999850672783e-01,9.999999999925734961e-01,9.999999999956232788e-01
8.402509336467206547e-01,7.961141408378480389e-01,1.250778018583864171e+00,1.193820960493571670e+00,1.280943667005887354e+00
-1.593746592211062463e-01,-1.122339658252925060e-01,1.057261530195133525e-01,-7.307305159641962200e-02,-2.583025711071217367e-01
1.696545756675466032e-01,1.798820121196910149e-01,8.565768446402238778e-02,1.574269850542091009e-01,3.247464639348756621e-01
-2.042921009506572627e+00,5.003606736814066869e-01,-1.307804730638503221e-01,-1.980686589945338749e+00,1.250901858182789372e-01
1.199181373493993230e-01,3.122335375322109891e-02,8.943275531248986998e-02,1.524682510176809669e-01,3.661477465732677211e-02
-3.060596263390680249e+01,-3.549681179557533994e+01,1.767659351196023465e+01,-1.342188473040383734e+01,-1.660183857026806109e+01
-2.242246036567983186e-02,2.745335726138882215e-01,-7.515796078011660608e-02,7.341813865899422809e-02,1.495703152708506012e-01
2.387815062313327491e-02,-9.386984223318711740e-02,4.713998682231880857e-03,3.160714623812149737e-02,-1.313675507911893914e-01
3.000141690173715459e-01,-1.109012425798727997e-01,-6.092138049876290040e-01,-6.992858394277008394e-01,-4.815756750691248950e-02
1.000322843339434414e-02,1.510628362152761743e-02,1.709311714822754191e-03,1.621304144655930438e-02,5.471593933494237928e-03
4.984239945488047852e+03,1.622009768758190091e+02,-6.072450475397193941e+02,3.761865828352703147e+02,3.182833760660449229e+02
-1.734827713125867282e-02,-3.789699558399023394e-01,6.398014179529297740e-01,-5.650614418356528779e-01,-1.128736529986402504e+00
-4.575719174095888540e-03,-7.646672583818281410e-02,3.285757181417427869e-02,6.201453019898787999e-02,1.364707989909948009e-02
1.120634779287986854e-01,9.647202793016441957e-02,2.754500871840865131e-02,2.950509698224426311e-02,4.445581666714442520e-02
1.373742897457970414e-03,4.192831524769005322e-03,6.869510921837250527e-04,8.621512321364401682e-03,1.609262028656605927e-03
-2.099231528432996492e+04,1.704555639376658974e+03,-1.116547074681935192e+04,2.243150099015004344e+03,-3.133219004747036252e+02
3.952142158078859532e-03,-2.391252768806774398e+00,1.978983757983033831e+00,-1.140842854286860719e+00,-1.061708416879379557e+00
9.450714752163875271e-05,-1.256472806549382426e-01,2.355147564749384206e-02,-2.849708493723423705e-02,-1.974981742942991808e-02
1.143004755372066007e-02,3.993216229942035851e-03,2.248666046314189322e-03,3.021103380122932072e-02,1.039345939749429688e-02
3.996009368200467585e-05,1.010606425053321662e-04,2.174826770000994969e-04,6.105399630530580941e-04,8.190330793330449517e-04
4.162966008862436283e+05,-1.040114925973904319e+05,-3.743154462011609576e+04,-9.229151085702307682e+03,-2.507819799966474966e+04
-6.748916404877770558e-01,5.880466798500805226e+00,1.640813300024885235e+00,-2.822963600216731095e+00,-2.936961625272436649e+00
