time_space,trajectory
0.0,(1.0000000000000469+1.8103590489728024e-33j)
0.01,(0.9968804369083766-6.717828922403393e-07j)
0.02,(0.9880110804296701-5.1736788599749914e-06j)
0.03,(0.9824346549621408+1.1959069707665254e-05j)
0.04,(0.9846952395955048+2.6000677513550016e-06j)
0.05,(0.9870701408171245+1.3120393965346824e-07j)
0.06,(0.967140715684746-1.5858384586631288e-07j)
0.07,(0.960404344859043-3.6183915090498606e-06j)
0.08,(0.9552183448441445+1.7625774740308472e-05j)
0.09,(0.9109938951973795-1.0768368003449183e-05j)
0.1,(0.8866679201791732+7.87842852755623e-06j)
0.11,(0.8681798945336547+7.2651595128724776e-09j)
0.12,(0.8433703466948387-1.0512994833009612e-07j)
0.13,(0.798929618267184-2.599057700469376e-06j)
0.14,(0.7380785865649963-2.86125399886589e-05j)
0.15,(0.7086416337060275+3.3768644113657125e-05j)
0.16,(0.6735347237433644+5.931482569405082e-06j)
0.17,(0.6244989132706604-4.2316659975276695e-08j)
0.18,(0.5809643832811301-4.0377735275390415e-06j)
0.19,(0.5425820575246483-1.6580596049676843e-05j)
0.2,(0.508873384612151+4.5976355344636306e-05j)
0.21,(0.4807819994775726+8.451514626220098e-06j)
0.22,(0.4582779271765055-1.9952563596698706e-07j)
0.23,(0.44070823607861764-1.8035348916501517e-07j)
0.24,(0.42636324233147865-1.912012327149065e-06j)
0.25,(0.41549585752327156+2.854948780259519e-05j)
0.26,(0.4154228920290275-3.7497187193512325e-06j)
0.27,(0.41857881245437406+5.8687511434766915e-06j)
0.28,(0.43254278158641923-6.317689011823604e-06j)
0.29,(0.4440544447379677+3.0601783928743686e-08j)
0.3,(0.454447230863096+4.059619980619763e-06j)
0.31,(0.48273409725878097-1.90288881838669e-05j)
0.32,(0.5035243679105635+3.9052400655566915e-05j)
0.33,(0.5327150645295339-5.0772979439691085e-06j)
0.34,(0.5590420789351754+1.4337215408535944e-06j)
0.35000000000000003,(0.5898937263385775-1.57040046299706e-06j)
0.36,(0.6306485215151875-1.3564212264843524e-05j)
0.37,(0.6339045636241388+9.035493733006484e-05j)
0.38,(0.6456253506427942+1.2756787132926706e-05j)
0.39,(0.6681152206289817-2.626911697732866e-06j)
0.4,(0.6705916863562357-7.6524059604317e-06j)
0.41000000000000003,(0.6499015020912471+1.4154507840884476e-07j)
0.42,(0.616802176611514+6.0450818062003296e-05j)
0.43,(0.5856348554604288+2.764155462403238e-06j)
0.44,(0.537273071398646-6.345367313252433e-06j)
0.45,(0.4793748390113189-3.304354239747281e-05j)
0.46,(0.4185185393401259+4.5889880155206866e-07j)
0.47000000000000003,(0.35303519575843406+4.79407867051986e-06j)
0.48,(0.2903965727807983-5.464098698437019e-06j)
0.49,(0.23492685621266193+1.2410947093400285e-05j)
0.5,(0.18723197608407932-1.400768246615919e-05j)
0.51,(0.15316888211729968+2.8299546536882453e-06j)
0.52,(0.13025145895331908-2.173735043347862e-08j)
0.53,(0.1161610442327389-2.3053164787984884e-07j)
0.54,(0.11494313419576822+1.4659778099310035e-05j)
0.55,(0.12340011725429723-2.3908045239611537e-06j)
0.56,(0.13974833641053558-4.7012973646215e-07j)
0.5700000000000001,(0.15779930323226346-6.776754752937481e-06j)
0.58,(0.17507561048821313+2.6363226804443837e-07j)
0.59,(0.2010449505990759+1.7056624939920204e-05j)
0.6,(0.22591752673688906+7.104378962970367e-07j)
0.61,(0.24235756548527695-1.7290629645805508e-05j)
0.62,(0.2587660241358266-4.160357762145843e-05j)
0.63,(0.27800020788777424+4.578517521075041e-06j)
0.64,(0.29494950900853584+2.115031600168778e-06j)
0.65,(0.3060463098802282-1.7624930464507855e-06j)
0.66,(0.31559103094060525-1.7149400769152712e-05j)
0.67,(0.3315887391772946-6.110100151260758e-05j)
0.68,(0.3456600321012963+2.6253959526006174e-05j)
0.6900000000000001,(0.35533839654672933-3.0108731536647813e-07j)
0.7000000000000001,(0.36557080330696484+1.1137146385710857e-06j)
0.71,(0.3716366613498544+1.4819643713853326e-05j)
0.72,(0.38364896568839274-2.4799390709688206e-05j)
0.73,(0.3877018508042978+2.0285377530256755e-05j)
0.74,(0.3917505735022232-3.1347548878094685e-05j)
0.75,(0.3998427110086195+3.8754714551891797e-07j)
0.76,(0.39726478438206236+1.5095296485068686e-05j)
0.77,(0.40162007841391895+1.0830069062841688e-07j)
0.78,(0.39454187957736087-4.426826462980861e-05j)
0.79,(0.39217233719983546-9.859375593765603e-05j)
0.8,(0.3989385189728583+2.5167352654639694e-05j)
0.81,(0.39149342056639375+4.723474930881976e-07j)
0.8200000000000001,(0.39144106016133123-3.1530928084065306e-07j)
0.8300000000000001,(0.39952640818039187-6.880821544376778e-05j)
0.84,(0.40644388197626785-0.00010638893093213562j)
0.85,(0.4011253448786679+8.33410393027414e-05j)
0.86,(0.3966463926483096+3.921634062227014e-06j)
0.87,(0.4045244167270987+6.063151969455244e-07j)
0.88,(0.40961576256052873-2.166264328354937e-05j)
0.89,(0.4087004506723934-3.9259918695442174e-05j)
0.9,(0.4072256031955209+6.580314178937438e-05j)
0.91,(0.40616721282093476-3.6539407514130836e-05j)
0.92,(0.400198881795364+4.955955212476579e-06j)
0.93,(0.3947599170336483+1.1215705110071643e-06j)
0.9400000000000001,(0.38454425454629304-3.1563340166776233e-06j)
0.9500000000000001,(0.3769903767531576-4.24197330171331e-05j)
0.96,(0.3679444003006609-9.771725960715896e-05j)
0.97,(0.35499262301644713+5.380637332726959e-05j)
0.98,(0.34906377742485784+1.7196467223693554e-06j)
0.99,(0.3357141690093952-2.6420953279298087e-07j)
1.0,(0.32671943271438186-6.881732848292703e-05j)
1.01,(0.3145557179310444-7.079009791532528e-05j)
1.02,(0.29868708570944785+0.00011262796733813783j)
1.03,(0.29723257474182835+7.876565909029556e-06j)
1.04,(0.2926213096593942-1.0372480068698425e-07j)
1.05,(0.2832692784311409-2.342129234910425e-05j)
1.06,(0.27463981827079714-1.482110380300047e-05j)
1.07,(0.26800293177542217+8.588205392440969e-05j)
1.08,(0.25973672452506513-1.5349729514595025e-05j)
1.09,(0.24280078724810045+5.486222521321997e-06j)
1.1,(0.22753135677491118-4.897090830432066e-07j)
1.11,(0.21742470968785757+2.915589168097422e-06j)
1.12,(0.2029714325804533-5.691480824144473e-06j)
1.1300000000000001,(0.18362588239133568-3.674403794454903e-05j)
1.1400000000000001,(0.16268765920960085+3.365772250319092e-05j)
1.1500000000000001,(0.14385444229424532+4.368773958916694e-07j)
1.16,(0.12720697548374474+1.3761944730385863e-07j)
1.17,(0.10910326452700032-2.070787228950258e-05j)
1.18,(0.09465744387243516-1.3603367986923903e-05j)
1.19,(0.08145436498451014+4.0194944153103656e-05j)
1.2,(0.06881729009511107+3.1002304458969683e-06j)
1.21,(0.0595252658151887+5.9491102688395e-08j)
1.22,(0.05076402198719614-3.129063958843533e-06j)
1.23,(0.044120019540877194+1.349247611459622e-06j)
1.24,(0.03926709226836429+1.8081573337386205e-05j)
1.25,(0.035108261777995343-2.5477884316278374e-07j)
1.26,(0.032458945930185765-3.780750447451023e-08j)
1.27,(0.03161559628176507-3.603494893640239e-07j)
1.28,(0.03207232039719186+1.2167829875821756e-06j)
1.29,(0.03276948711074601+2.3851864034746527e-06j)
