9.999999999999700240e-01,9.999999999999894529e-01,9.999999999999976685e-01,1.000000000000013989e+00,9.999999999999541478e-01,9.999999999999724665e-01,9.999999999999770184e-01,9.999999999999757971e-01,9.999999999999321654e-01,9.999999999999539257e-01
8.269224194742578193e-01,1.075094299363663408e+00,6.691664324225181648e-01,6.414602435776756151e-01,6.692956619936587526e-01,8.280189013616393590e-01,4.919654655149094946e-01,7.456492545970609953e-01,9.260228021718458491e-01,8.466945753902447303e-01
7.351506403629142206e-01,6.445081779264351107e-01,8.209689055462984220e-01,7.581667842339598895e-01,8.204959899226194064e-01,7.415310205494518581e-01,6.404812963181408803e-01,8.543167861664004992e-01,9.248717505432259012e-01,5.396354538549666957e-01
7.736928936055921247e-01,8.502170278764269451e-01,9.459909841206912695e-01,4.481897148470715408e-01,9.461005338757372263e-01,8.341851164489501036e-01,2.962845442285649833e-01,8.689270058507897465e-01,8.532650503859018354e-01,4.993476544504084624e-01
6.751337549623994683e-01,8.301112027252466330e-01,7.595436303856981652e-01,5.861700908234263041e-01,7.594556678559405416e-01,8.498145170090899425e-01,7.849564115647629237e-01,7.559750863315041203e-01,5.671027801908057331e-01,7.311414311845368941e-01
7.174945010707715065e-01,4.168857514429600286e-01,9.986848201042248796e-01,4.333687253663890404e-01,9.986794137328161014e-01,7.865362735938228322e-01,2.882744485259742251e-01,8.618019813052795186e-01,4.780044705560534957e-01,5.391242909347694345e-01
9.433125853399574323e-01,7.321314419929643158e-01,7.752469602059156584e-01,5.893355043900209145e-01,7.752325859555666554e-01,7.908088258169901907e-01,5.985040088381154977e-01,8.005226024657463579e-01,8.436505593698431227e-01,6.373080751230678631e-01
9.344237942546241849e-01,6.312331887140816278e-01,9.336462358848198750e-01,6.885204522807145677e-01,9.336047253546855273e-01,9.160783631403016658e-01,4.993026688737885882e-02,6.730956677262426302e-01,6.374197195889259593e-01,7.204484007402975898e-01
8.915159345701054727e-01,5.811503507663451362e-01,8.570128197107804713e-01,8.463092385744576118e-01,8.568791530711021842e-01,8.028419244714359859e-01,5.308274930328888974e-01,7.639807164210530299e-01,7.434114057528669051e-01,9.975044814804007176e-01
9.024674769248431927e-01,9.731549470464661011e-01,6.556363540339964491e-01,1.487501729527448191e+00,6.541791787393159696e-01,7.672916010410927301e-01,-7.720513528609043719e-03,6.956703253901147521e-01,1.430361721211415915e+00,1.811632219141912081e+00
8.387966103568326171e-01,7.268070344459143239e-01,9.970842299990833046e-01,4.230102660871420950e-01,9.969593091073601920e-01,8.970201425010801977e-01,6.128875207462476382e-01,8.192943806490886605e-01,5.436057330572401369e-01,6.210966810194120669e-01
8.443978262255389389e-01,8.707955340184299065e-01,6.854538504376223029e-01,5.058469718407229143e-01,6.851120951001349324e-01,8.308500447618393236e-01,-1.350148409746349254e-01,7.365727180950507602e-01,1.248265545475945038e+00,9.101116551483146022e-01
7.946975481069302738e-01,1.009279645533843084e+00,7.829583725522996085e-01,9.006611285092539498e-01,7.823723489406581022e-01,7.340799625142435669e-01,7.561104257417226027e-01,6.559879345225292369e-01,8.717007379761517738e-01,1.112353693662791576e+00
7.901986695008146322e-01,7.210552844715394372e-01,9.580670131461681560e-01,4.928228831699291157e-01,9.575297480764888292e-01,8.114878051388123570e-01,1.954456358434469021e-01,6.574731494835406309e-01,5.872183590020325639e-01,5.468106485134410777e-01
9.810558924603368647e-01,9.935558395425617695e-01,7.454852485910873350e-01,8.775743240657314370e-01,7.437551180640961102e-01,9.353214548485417890e-01,7.067767404050842028e-01,6.501620971822148487e-01,8.990802359420297929e-01,7.838532733767376026e-01
8.160240341835449662e-01,7.727359459930732699e-01,9.845846533347106799e-01,4.390194939821129294e-01,9.825850514497005417e-01,8.569565201829728585e-01,1.513985670784377680e-01,5.139565541698233320e-01,4.682401587283918643e-01,5.745195440699785161e-01
6.762814534365561014e-01,9.725699441031036008e-01,7.881918507652440065e-01,4.250450930359472856e-01,7.860949927192126818e-01,6.868330462902143552e-01,1.049835202533938583e+00,6.060464973650017129e-01,1.040861942459876177e+00,8.479176346155460342e-01
8.917143989120656089e-01,8.890557713080518010e-01,9.126657776196211991e-01,4.668914825544600578e-01,9.103432005079477030e-01,8.043241232846894961e-01,4.321862790097368845e-01,5.196337822731509348e-01,8.044144545335200069e-01,5.023216349799998204e-01
8.470255591755020408e-01,8.049101096964935698e-01,8.863616587306412109e-01,4.402724922807948471e-01,8.836068247503345852e-01,8.178438653809361192e-01,1.019738169585638676e+00,4.847326857759862717e-01,7.590235229387086724e-01,5.702447798127731060e-01
7.272476812813605251e-01,9.033546702292698516e-01,6.404997476443562432e-01,7.338263500826546215e-01,6.379387725113697671e-01,7.149839007535293556e-01,7.394172985387745811e-01,4.576378410864369028e-01,1.251682393365736612e+00,8.937530726358244859e-01
9.394427230687938390e-01,6.785151308416346172e-01,9.819877681950737180e-01,2.739787210247321969e-01,9.770844770462449036e-01,8.268259549137326747e-01,4.302053560506052809e-01,3.661885273132327590e-01,6.517270133598758175e-01,4.017068960711766001e-01
8.757039890845192964e-01,1.033111243278625357e+00,6.956471467886261584e-01,6.198943556610911898e-01,6.913294993352311346e-01,7.899153764547637291e-01,6.522778979921269871e-01,3.739110286023407115e-01,9.950511221266725714e-01,9.480457257272486560e-01
7.283804043792384553e-01,7.474921296863277220e-01,7.331986742770237875e-01,5.599872744466739549e-01,7.284666177707300738e-01,7.708383821920647971e-01,6.108592667125505304e-01,4.028628296407563703e-01,9.781513276694181469e-01,8.978621494854582830e-01
7.470063311136633244e-01,5.777040118625371701e-01,9.528753011599231382e-01,3.535009448875013893e-01,9.454192448378334612e-01,6.972989419534836308e-01,2.837819115543019355e-01,3.619340466984920512e-01,7.202102501634094489e-01,6.486227434517038981e-01
6.730427024083510679e-01,9.501807845903083027e-01,7.222278529054705354e-01,1.217779024768949059e-01,7.157385734903676244e-01,7.693255203273426934e-01,5.152360595898771711e-01,4.140291631055924015e-01,7.231762133072049403e-01,4.087685576812171151e-01
7.458099306300943754e-01,5.535276837954382634e-01,9.471854837049522580e-01,2.814166989687991727e-01,9.360862427888981818e-01,8.205146740651708681e-01,6.333681691933731872e-02,3.217714590124402529e-01,7.578977696306700151e-01,3.725082919157046701e-01
8.378302409284739127e-01,4.010382132619002005e-01,7.846246133518890442e-01,3.679078738996009457e-01,7.742638643855196401e-01,5.533239936688475469e-01,4.058742582247529262e-01,3.682491306431144862e-01,6.828403949035897202e-01,5.582583554331621567e-01
7.699421226998270917e-01,7.575814197231359737e-01,8.688035904414093125e-01,2.585904116163285082e-01,8.563741790387201513e-01,7.171027866600040435e-01,7.681536495843445389e-02,3.106125493488927636e-01,8.216455918010284742e-01,7.048984735735617235e-01
8.626691790290313966e-01,7.556003239513245928e-01,8.869895837267712801e-01,4.167834030973347481e-01,8.726890013765917775e-01,7.536496534865575470e-01,6.033838084897439336e-01,3.360590363069960174e-01,8.777840692564129466e-01,6.212944785554598282e-01
7.806097970211691717e-01,7.195777899965050128e-01,6.140078948622770261e-01,1.744233286531483296e-01,6.025740929582663608e-01,7.103051874867282178e-01,-1.994259896923246123e-01,4.241907683963849762e-01,8.968983616577861362e-01,9.223595098738729403e-01
5.612864350117771073e-01,6.594792606720518702e-01,9.402521780302071086e-01,2.673137961625988712e-01,9.200812103947434428e-01,6.696534271481295875e-01,6.926791837158010612e-01,3.709145763102194016e-01,7.024706683781107852e-01,5.047477164118832071e-01
6.215742509840246344e-01,9.564955342525913728e-01,6.869646530304873711e-01,3.569063366213985899e-01,6.704733706237523405e-01,5.434350563823244773e-01,2.333326198540408292e-01,3.635759688556174929e-01,9.888447892927076932e-01,1.034584376776864323e+00
5.912077041683759804e-01,8.365130171375031454e-01,6.642514168679284348e-01,3.948315179170169831e-01,6.446882929156571018e-01,6.944763992472158254e-01,7.320536122463519035e-01,4.200492014999329116e-01,8.889400061135219744e-01,8.942799966056408367e-01
5.260607740317089220e-01,6.966460576533229920e-01,9.110325522764105566e-01,2.611142803816682290e-01,8.824820025308439675e-01,5.393932718967139328e-01,3.268857244924140426e-01,3.677828051735277382e-01,6.879167262768043356e-01,4.961881362311496568e-01
7.844706706077305691e-01,8.414847725609462259e-01,6.774231849062385402e-01,2.098961723065116969e-01,6.538731510464901309e-01,6.493524941385543370e-01,5.992251043076529671e-01,4.855662279806793324e-01,8.418922596233012756e-01,6.569517259179656898e-01
