2.951633465628686684e-02,4.952971881028790380e-01,3.224601797774716561e-01,3.942951140385773656e-01,1.692565072528110226e-01,2.116482914323258580e-01,8.139348838422505450e-02,-1.439046333298156455e+00,3.878832108421582242e-02,4.219339070916103274e-02,2.358278067541358380e-01,2.241717341661143004e-01,-1.325020015869535495e-01,-8.028171446816353626e-03,1.316885907412604639e-01,7.476003084146257693e-01,1.692008630378274148e-01,2.262061356968564363e-01,2.070024802475124714e-01,2.525005285506122243e-01,2.743525180483608605e-01,2.358274659252915517e-01,2.358121014137024296e-01,3.571814949173794385e-01,2.358280993474552445e-01,2.358256538064272267e-01,2.358155835305234815e-01,9.571319538817862904e-02,1.225790071948660992e-01,1.366633790665324755e-01,1.000208504407642945e-01,-5.588378471957164938e-03,2.358271814264706057e-01,2.015663699566894868e-02,2.358260165385941132e-01,1.427282701347676042e-01,1.012819675121870155e-01,3.321033746966767231e-01,1.877746605239254685e-01,6.488528427035368251e-01
1.440275980733728145e-01,6.801454112175966960e-02,2.368538690286100049e-02,2.212021281037628365e-02,2.054139298396197855e-01,3.836274164084270688e-01,7.907911081577136125e-02,2.646109699617798378e-02,2.563398378407876765e-01,6.991389562522595247e-01,3.876633861644036005e-01,5.691598880525391285e-02,6.199937797811079510e-02,3.108760423483175606e-02,1.827583248545232575e-01,2.588195524125945154e-02,1.216227879380984145e-01,5.776774344979614811e-02,2.728370830380261874e-03,1.101307619775321878e-01,2.058783998533438298e-01,3.880641539797141104e-01,3.845381320196034070e-01,4.073573039651114114e-02,3.880978415356423072e-01,3.880329641858122347e-01,3.871147417655885214e-01,9.494935023654241246e-02,2.148775895272144187e-01,7.054386405545166883e-02,1.182460985765670242e-03,4.657629442818532212e-04,3.880618341684765604e-01,4.983391549179432695e-02,3.880905190628252677e-01,4.402687289442825946e-01,5.452832784977060254e-02,8.678620167977195432e-02,1.546553585369208998e-02,6.702980830307393723e-02
2.092810317680945387e-01,5.740791558125113436e-02,1.568573255608220890e-02,3.526726214875874343e-01,6.931897476498007082e-02,9.857062440923988929e-04,3.779966848112557148e-02,1.000600842576315763e-01,-3.102415313910243666e-02,5.279286487779081237e-04,8.793727753937717606e-02,-1.624204974515106384e-02,1.014234367723756275e-01,1.248075956957891003e-01,1.569937440923443450e-01,4.582037825301570749e-02,9.564959270170449168e-02,1.905909917205013404e-02,-2.929650142972961557e-02,1.620951274645644202e-01,1.245437019910005105e-01,7.985513530568705276e-02,8.572752440969678978e-02,6.776900737964798582e-02,8.827505570388594069e-02,7.786223420464626066e-02,8.042416934217801183e-02,6.942323878003800464e-02,1.581244382422488104e-01,1.376932225233902796e-01,-1.128612959446212254e-02,1.121788885263655736e-02,8.792192459775555191e-02,2.510004873572377893e-01,7.847455614996903805e-02,1.664467178371644221e-02,9.772798063355481180e-02,5.302299698204433059e-02,1.731959474748584193e-01,8.946444613087657649e-02
1.409469139477369515e-01,2.286674985370806129e-02,1.789367808540891225e-02,-1.301165330883799764e-01,1.863171531185839058e-01,4.660244387257640036e-02,1.114490303021161283e-01,7.676109867847269452e-02,-2.474648920411320063e-01,-3.941872486464250702e-01,2.002148857735876475e-01,1.670850664412127928e-01,2.426194277019618276e-02,6.288244531303825713e-02,8.913534730649072535e-02,5.059468359209013354e-03,2.629391454245006421e-01,3.732389021985776933e-02,2.177362025832647041e-01,1.219866280116011087e-01,2.065414340268522386e-01,1.641914053052092592e-01,1.706302886631983623e-02,2.353814306283273303e-02,1.846474388935811506e-01,1.990463173724755230e-01,1.634283533394820798e-01,2.612104511247042779e-02,9.252640454893029665e-02,8.751619483095263857e-03,2.346548518845327708e-04,7.382734675314600906e-05,1.849528519955224992e-01,9.581339434291616386e-02,2.109221880571561791e-01,5.754263356076156494e-02,1.921825722922901672e-02,4.634887655384314908e-02,5.838913818636148889e-02,4.280861759511257747e-02
1.854821882759769280e-01,1.338461821554641773e+01,8.351935759950189497e-02,1.534511057268462264e-01,1.695819992870915560e-01,3.763035364729487575e-02,4.495927435413907269e-02,4.099444819648832838e-02,5.229916457539254826e-02,5.876373773639546189e-02,3.055349386203271012e-01,6.670304039712030009e-02,2.019829409040169721e-01,1.311198951100316090e-01,-2.161411641536482853e-02,1.021234060125375820e-01,1.560408473103609694e-01,-1.342178624910065178e-04,1.334654512295575524e-01,1.673777032215612304e-01,1.755609855724633850e-01,3.056785411730765234e-01,3.013334911112788284e-01,1.689409528023370632e-01,3.061675156489716554e-01,3.057507929335518404e-01,3.045609638769534722e-01,-9.153264652256154488e-01,1.648284113899702585e-01,4.465968231756441836e-02,3.157197864603948590e-04,6.409482331827156664e-04,3.018338662449101539e-01,5.278898544944101573e-02,3.061589639354199144e-01,-4.294463396075141881e-02,1.127188260353622212e-01,1.343187400249457875e-01,2.814769454642073506e-03,2.514679020446374813e-01
2.048995421688558360e-01,-3.534073807659805777e-02,1.418027897051969299e+00,7.551404885459899186e-01,8.047283840972217772e-02,-8.783664644459388687e-03,7.958447742572101469e-02,1.171440045779535699e-01,5.543768827227663759e-02,5.979564527172175200e-04,1.693002099837482566e-01,1.269853761387179092e-01,7.930361439714401772e-01,3.034578051002786436e-01,1.005344924954637703e-01,8.117902636213903955e-01,7.439298331142885079e-02,4.582458369698384770e-02,7.640249613922500682e-02,2.014563781003902709e-01,8.608464209311343651e-02,1.695752476032006684e-01,1.695345931087742786e-01,4.691282768590876451e-01,1.695006664790237871e-01,1.690375562200065740e-01,1.696026165551335341e-01,3.437125730066815654e-01,1.252753165633769261e-01,8.638457389378201290e-02,-1.853585810644565622e-03,1.962478906727183130e+02,1.692357417424029675e-01,2.924128111265564822e-01,1.696249729942590212e-01,2.366611296904357759e-02,1.923963558938801277e-01,1.542634720250930236e-01,7.055034555814259159e-03,3.460332840375088814e-01
1.435077388767198175e-02,3.617585903536041370e-02,2.349931542552572295e-03,5.012716232486161966e-02,4.073806196334559537e-01,-8.492566726192063431e-02,4.389417139339074625e-02,2.388219520016654843e-02,4.762233301660707963e-02,-1.631677128060146531e+00,2.656382207854937616e-01,2.927028980215448314e-02,4.396165054880556838e-02,7.704402769163769260e-02,2.306745846687118795e-01,4.577433827756566959e-03,9.969939370013443380e-02,-6.381425238282298351e-02,5.816817040088768931e-02,1.230767158280414858e-01,1.378536716161018749e-01,2.658602036703930360e-01,2.599583974536144315e-01,5.097636389292868608e-02,2.661732774015041492e-01,2.658446207015504048e-01,2.645788902157001354e-01,1.526936051279316753e-01,2.098173805031798567e-01,3.600045854857110428e-02,-9.369828427955890094e-04,-4.652064730714677160e-03,2.658039341362408714e-01,5.782875105397329140e-04,2.661845651168199267e-01,1.987264035063777967e-01,1.376219586931037853e-01,5.686777625773753453e-02,-8.608384292617574443e-03,2.084701053409106219e-02
1.185151852299184821e-01,6.929601657355186073e-02,2.734053955174770012e-02,8.226232946898212606e-02,3.811809713010755329e-01,7.084831403179016850e-03,9.794177740903160789e-02,8.515563823523135401e-02,1.172382989852611829e-01,1.839174139170541289e-01,2.103424870637810307e-01,8.354052610905837728e-02,5.844621988270693597e-02,1.482317077330815198e-02,1.235198487758425029e-01,1.905029298709327509e-02,1.145903718814029471e-01,3.624797031901948879e-02,9.495246001865138841e-02,1.554775884501030103e-01,1.659140386570851222e-01,2.104091151158684336e-01,1.941824774049441538e-01,5.063148711737765900e-02,2.105710884475349987e-01,2.095394147650249117e-01,2.083440701425756103e-01,8.818079522980257212e-02,1.602888164475938515e-01,-1.445443401587248079e-02,8.219087539631836532e-04,-4.183905659258439313e-04,2.100512095059907103e-01,5.736881497689676201e-02,2.103494157244963914e-01,1.556600172030833396e-01,2.328218270624824171e-01,7.098976439097753888e-02,2.221341869444032335e-02,1.898032239493156470e-01
1.047098811317758310e-01,-3.612317072111640576e-02,8.932868208823923073e-01,2.391921958928375780e-01,1.129013795649327634e-01,1.410837248473002514e-01,1.042321324838669655e-01,5.608006436767969394e-01,5.921606083847125168e-02,5.772584182208711535e-03,1.578988592648251921e-01,-6.031526183669752572e-02,1.735289336301467367e-01,2.022314953490484402e-01,1.549651301724637997e-01,7.343051540221451345e-01,1.728790353745646713e-01,1.516312995674667374e-01,-3.907923322842863506e-02,1.625803974676857389e-01,1.492839961707955743e-01,1.581437246178986067e-01,1.562075019874227533e-01,8.266496343392404356e-02,1.588094174029072159e-01,9.663618488497707770e-02,1.571399695241516292e-01,3.902962960847147778e-02,1.589734088468102990e-01,6.878138045147194624e-02,9.892408292633285416e-02,6.720202588983502645e-01,1.578804314843150758e-01,3.094262653243243788e-01,9.724713206728137493e-02,-1.551944528075944844e-02,3.595419051252491949e-01,2.346021883480448045e-01,1.226723007549969380e-02,2.299952697160136117e-01
8.562999088586692453e-02,-7.099303879881359129e-03,-5.483790802185596613e-02,1.537847308642655009e-01,1.001249574440859630e-01,3.128231856544901740e-02,6.611675416567582009e-02,9.003089327583764512e-02,7.124392495671973136e-02,-2.463837593810970419e-03,1.555219862416775678e-01,6.669806699661970928e-01,1.591623715947772244e-02,5.042262489261903347e-02,1.190142256172362634e-01,1.886848151384239169e-01,1.161454655551400067e-01,6.577573387240798208e-03,8.039627582012288942e-02,1.090302264427632367e-01,1.180429892271866454e-01,4.102269801176984809e-01,3.450801825128269051e-01,2.616102750108248096e-02,3.189960472334424368e-01,1.441320942731028898e-01,4.133337906460100020e-01,-5.289902677870683689e-02,1.564840308472626174e-01,-5.336312914574119215e-02,2.250746212337677993e-02,2.678633943411146481e-02,3.869902187908704216e-01,5.424769307210459968e-02,4.178982966761852769e-01,5.247350339001092406e-02,4.100228204767498302e-02,-1.815820305726957851e-01,3.534416616316399251e-01,-1.711136184498907075e-03
