1.000000000003006706e+00,1.000000000001868505e+00,9.999999999996842526e-01,9.999999999991635580e-01,1.000000000000720313e+00,1.000000000008897105e+00,1.000000000003873790e+00,1.000000000003424150e+00,1.000000000003840039e+00,1.000000000002074119e+00,1.000000000007469803e+00,9.999999999983300025e-01,1.000000000003021139e+00,1.000000000003703704e+00,1.000000000000569989e+00,9.999999999991424637e-01,9.999999999976600940e-01,9.999999999944219065e-01,1.000000000001840750e+00,1.000000000000614842e+00
8.087475759220937865e-01,5.044284627342284777e-01,0.000000000000000000e+00,8.437711576203543729e-01,-2.117795952274006271e-02,3.132562502756266066e-03,-5.213111122678497009e-03,0.000000000000000000e+00,7.810757798874052860e-01,-1.459939419142674000e-01,0.000000000000000000e+00,8.768430066562921696e-05,3.429810486533115821e-01,-1.464843073399776235e-03,0.000000000000000000e+00,2.284941476594923304e-01,2.578869392775272606e-01,0.000000000000000000e+00,-5.727565144595263280e-03,7.249591022583340427e-01
9.576042628226701103e-02,-1.979023278075419529e-02,-2.543199621189010801e-02,5.166214065884909834e-01,1.169466363322726604e-01,-1.262097891569476105e-01,-7.703103340011498990e-01,0.000000000000000000e+00,1.856107676743151136e-01,-2.560616129517576459e-02,5.251826880740758652e-01,0.000000000000000000e+00,2.726235907322876462e-01,1.815265133640237283e-01,4.281326149199262132e-01,-3.579416268422474373e-02,-2.175597829572321340e-01,4.484955238717727721e-02,-3.876411375258513592e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.501426442007796375e-02,2.821543676209396778e-03,5.504333336610387484e-01,6.138080887290778970e-02,1.820549301261577824e-01,7.712775597378066124e-03,6.424152838083674322e-01,1.927734239965530061e-01,-2.042154493940917049e-04,7.316443777043499797e-01,3.693494704002413080e-03,1.214938436712014735e-01,0.000000000000000000e+00,1.406775321033349180e-01,0.000000000000000000e+00,1.587325319866294149e-03,3.899516366438571767e-03,1.712249388212598589e-01,5.625635995858718763e-01
0.000000000000000000e+00,7.639718019064301036e-01,-3.505955984323311497e-03,8.222985486495713037e-01,3.383954149280260217e-05,-6.227850590695613864e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.016126609804128056e-01,5.038404772888261940e-01,6.716737891732660337e-01,-1.267738471567799244e-02,0.000000000000000000e+00,1.934364642261936912e-02,-1.114461661793607478e-01,4.444681454010587091e-02,0.000000000000000000e+00,-2.545511707149252650e-02,1.707812903328232434e-01,0.000000000000000000e+00
6.188973302926628062e-01,0.000000000000000000e+00,5.872607469668173451e-03,6.980385617381631436e-01,0.000000000000000000e+00,1.030343982281834835e-03,5.968281849020026786e-02,2.040771501029731982e-01,2.440291007045405358e-01,-1.836807323907869229e-05,3.854418403570007978e-01,6.012085195943742688e-01,0.000000000000000000e+00,-5.693332908579212814e-02,3.222297916327621081e-01,-1.513574472192555885e-02,0.000000000000000000e+00,-2.597982093449359127e-04,-2.892691346658260443e-01,0.000000000000000000e+00
3.913369843678346505e-01,8.611993069583471216e-01,3.051719895963072443e-02,7.506073939291576513e-01,2.108700669588659260e-01,1.073762194960201088e-01,4.930840669494610277e-04,1.347761024644102690e-01,2.591666823968266087e-01,4.408389948111651746e-02,0.000000000000000000e+00,5.295355858222069653e-03,-1.190938485314906176e-01,4.341569839780241163e-02,0.000000000000000000e+00,4.183300003820480525e-06,-5.848934283572816695e-02,1.595696554563626754e-03,-2.975024045342650192e-02,6.217557897729045768e-01
0.000000000000000000e+00,-4.395678398916724738e-01,0.000000000000000000e+00,4.179898465977415767e-01,3.383557142019903013e-02,-1.880566181131922143e-02,1.774036568040046266e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.334867330097868392e-03,6.789584012967672111e-01,0.000000000000000000e+00,2.779420214268432110e-01,5.269048624554811822e-01,5.663367839972507367e-01,1.411383885811289573e-07,5.274153093312483782e-03,0.000000000000000000e+00,-3.302520352237241913e-02,2.109125747031195541e-01
0.000000000000000000e+00,3.597991696755329372e-01,6.532620561145638938e-01,3.749991531396272837e-01,-3.184761048450958365e-02,-3.427265809459669604e-02,3.568377855368099483e-01,0.000000000000000000e+00,9.564859244663228566e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.357954859984805349e-03,0.000000000000000000e+00,3.313920188269094402e-01,3.290688948655917656e-02,1.062363962835995840e-10,-1.143055972482338450e-01,5.668804201929830699e-02,-2.393180903339325594e-01,3.194753197570326386e-01
6.915482369785787009e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.300266351498591710e-01,5.868015410906868984e-02,-2.358775397259510465e-01,0.000000000000000000e+00,5.056313993351762015e-01,8.572959808794849978e-01,0.000000000000000000e+00,5.878479675075076738e-01,-2.202257906725041403e-02,0.000000000000000000e+00,7.199001743718346684e-04,0.000000000000000000e+00,1.557792448817660880e-01,3.206633125161170023e-02,2.823461511454326486e-02,1.854100013537558073e-02,4.324956590757182973e-01
2.405266232094054879e-01,1.350348300547671299e-01,-1.949488903746125074e-02,6.891034369269207760e-01,8.087141660724213310e-02,7.163349378167045700e-03,2.479073602008510790e-01,-2.395772157558236914e-01,7.630764105859715318e-01,-1.152638571895608054e-02,5.321653908378952691e-01,-1.284518841244756127e-01,2.598408776856023783e-01,1.486678728705433938e-01,3.048404595906566844e-02,3.191051249875431848e-04,3.276821015127868719e-01,1.201358207818780874e-02,-1.511560279536949547e-01,3.410328984539099939e-01
7.619267536277032349e-01,0.000000000000000000e+00,4.021403534869900778e-06,5.910159804974816078e-01,1.861011631484527362e-01,4.185110497650194189e-03,4.681926080095068221e-02,2.137796504987792834e-01,8.431796585178776837e-01,-9.708167490616087872e-03,6.416452028187128453e-01,1.467394864586620828e-01,6.766074776535357937e-01,9.149354248287477768e-04,0.000000000000000000e+00,6.149982163435765807e-03,0.000000000000000000e+00,4.189209664506797731e-04,-1.912546836992566265e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.683723601439011119e-01,7.011968187454104690e-03,4.472138209071698789e-01,3.451840967665070867e-04,9.293709081709840281e-02,-6.144031840340585110e-02,2.098166230879305316e-01,8.557575493730632532e-01,2.583621634855383462e-03,5.018551076049198034e-01,-1.137205758727738610e-02,0.000000000000000000e+00,-3.735041639078858777e-01,0.000000000000000000e+00,-3.571454615548898259e-02,0.000000000000000000e+00,4.519947036849058868e-05,2.459443537064805174e-02,2.638807246094117542e-01
4.696704806943159394e-01,0.000000000000000000e+00,-6.430573072426721256e-16,5.281961484128513407e-01,3.642316239681850799e-03,-1.166635448258240976e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.788784000809407138e-01,1.340762337760744716e-01,8.280788832340001404e-01,-1.659352411812378475e-03,1.062610039896646208e-01,8.718964242422180266e-01,7.989595142315466525e-01,-4.212073864338690020e-04,1.737631453180095778e-02,3.664521230232170579e-01,1.373763316925041833e-02,7.474092138276390296e-01
8.879735531940665672e-01,4.269092125061599297e-01,5.601960071177365229e-04,7.300455787868876945e-01,1.785245969742505672e-03,-2.729980140224438356e-01,-1.795554069215490323e-01,0.000000000000000000e+00,7.535242004978318642e-01,1.161257328321831471e-07,7.545024285625475668e-01,1.040031199887533758e-01,-9.105089146289158109e-02,-6.680819116323950813e-02,0.000000000000000000e+00,-4.594220955361179026e-01,-1.226345897930087997e-01,3.987826345182268195e-01,-7.656035538938527063e-02,3.199352323913615681e-01
5.135705774398761081e-01,1.480395593148155498e-01,-3.495621691811556147e-04,6.355727349846979068e-01,-5.619618489072405326e-02,1.840615338829556039e-02,2.814966280177595009e-02,6.624598517677342258e-02,6.984057363497666593e-01,4.019537619305673520e-02,0.000000000000000000e+00,-2.611009427564223249e-03,5.034313167748943885e-01,-2.418672786175684319e-01,1.428337493045769846e-01,2.047351322286132189e-02,0.000000000000000000e+00,-1.396617179666351932e-02,-2.253413135506603382e-01,6.438818352912714094e-01
0.000000000000000000e+00,2.691254157100170241e-04,-2.930004188374023960e-02,5.951039174468431003e-01,5.611165259472420397e-01,-9.667537703502607216e-03,2.329550833376810848e-01,2.352054995248263614e-01,5.447817057353047110e-01,-5.088963232211982657e-01,6.922302012709996566e-01,-5.162331618899356281e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.151992882206700042e-02,-1.810589805241951062e-03,1.305540271090268323e-01,0.000000000000000000e+00,1.758654105203071721e-02,6.148594483180314096e-01
